ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,FrequentYawningAlert,ConfirmedDistractionFlag,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P01_normal1,91.263,40.947,ATTENTIVE_NORMAL,0,0,0,0,0,0,73.6,1
P01_normal1,92.291,41.975,ATTENTIVE_NORMAL,0,0,0,0,0,0,73.6,1
P01_normal1,93.379,43.063,ATTENTIVE_NORMAL,1,0,0,0,0,0,73.6,1
P01_normal1,94.412,44.096,ATTENTIVE_NORMAL,0,0,0,0,0,0,74.4,1
P01_normal1,95.445,45.129,ATTENTIVE_NORMAL,0,0,0,0,0,0,75.6,1
P01_normal1,96.526,46.21,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.8,1
P01_normal1,97.636,47.32,ATTENTIVE_NORMAL,0,0,0,0,0,0,80.6,1
P01_normal1,98.665,48.349,DISTRACTION_CONFIRMED,1,0,1,0,0,0,81.2,1
P01_normal1,99.678,49.362,ATTENTIVE_NORMAL,0,0,0,0,0,0,81,1
P01_normal1,100.701,50.385,ATTENTIVE_NORMAL,0,0,0,0,0,0,81,1
P01_normal1,101.841,51.525,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.2,1
P01_normal1,102.901,52.585,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.4,1
P01_normal1,104.022,53.706,ATTENTIVE_NORMAL,0,0,0,0,0,0,82.4,1
P01_normal1,105.126,54.81,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.4,1
P01_normal1,106.164,55.848,DISTRACTION_CONFIRMED,0,0,1,0,0,0,84.8,1
P01_normal1,107.307,56.991,DISTRACTION_CONFIRMED,0,0,1,0,0,0,84.8,1
P01_normal1,108.35,58.034,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.6,1
P01_normal1,109.479,59.163,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.4,1
P01_normal1,110.495,60.179,ATTENTIVE_NORMAL,0,0,0,0,0,0,84,1
P01_normal1,111.553,61.237,ATTENTIVE_NORMAL,0,0,0,0,0,0,83.4,1
P01_normal1,112.605,62.289,ATTENTIVE_NORMAL,0,0,0,0,0,0,82.4,1
P01_normal1,113.634,63.318,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.6,1
P01_normal1,114.694,64.378,ATTENTIVE_NORMAL,0,0,0,0,0,0,80.8,1
P01_normal1,115.739,65.423,ATTENTIVE_NORMAL,0,0,0,0,0,0,80,1
P01_normal1,116.82,66.504,ATTENTIVE_NORMAL,0,0,0,0,0,0,79.2,1
P01_normal1,117.86,67.544,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.6,1
P01_normal1,118.871,68.555,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.2,1
P01_normal1,119.989,69.673,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.2,1
P01_normal1,121.012,70.696,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.6,1
P01_normal1,122.096,71.78,DISTRACTION_CONFIRMED,1,0,1,0,0,0,78.8,1
P01_normal1,123.139,72.823,ATTENTIVE_NORMAL,0,0,0,0,0,0,79,1
P01_normal1,124.188,73.872,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.4,1
P01_normal1,125.342,75.026,ATTENTIVE_NORMAL,0,0,0,0,0,0,72.6,1
P01_normal1,126.392,76.076,ATTENTIVE_NORMAL,0,0,0,0,0,0,63.4,1
P01_normal1,127.433,77.117,ATTENTIVE_NORMAL,0,0,0,0,0,0,54,1
P01_normal1,128.592,78.276,ATTENTIVE_NORMAL,0,0,0,0,0,0,45.2,1
P01_normal1,129.637,79.321,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.2,1
P01_normal1,130.64,80.324,ATTENTIVE_NORMAL,0,0,0,0,0,0,34,1
P01_normal1,131.785,81.469,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.4,1
P01_normal1,132.797,82.481,ATTENTIVE_NORMAL,0,0,0,0,0,0,35.6,1
P01_normal1,133.847,83.531,ATTENTIVE_NORMAL,0,0,0,0,0,0,36,1
P01_normal1,134.879,84.563,ATTENTIVE_NORMAL,0,0,0,0,0,0,36.8,1
P01_normal1,135.898,85.582,ATTENTIVE_NORMAL,0,0,0,0,0,0,37.4,1
P01_normal1,136.956,86.64,ATTENTIVE_NORMAL,1,0,0,0,0,0,35.2,1
P01_normal1,138.032,87.716,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.8,1
P01_normal1,139.034,88.718,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
P01_normal1,140.1,89.784,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.4,1
P01_normal1,141.1,90.784,ATTENTIVE_NORMAL,0,0,0,0,0,0,27,1
P01_normal1,142.129,91.813,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
P01_normal1,143.129,92.813,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
P01_normal1,144.244,93.928,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
P01_normal1,145.256,94.94,ATTENTIVE_NORMAL,0,0,0,0,0,0,22.4,1
P01_normal1,146.304,95.988,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.6,1
P01_normal1,147.31,96.994,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P01_normal1,148.372,98.056,ATTENTIVE_NORMAL,0,0,0,0,0,0,37,1
P01_normal1,149.386,99.07,ATTENTIVE_NORMAL,0,0,0,0,0,0,40,1
P01_normal1,150.412,100.096,ATTENTIVE_NORMAL,0,0,0,0,0,0,41.2,1
P01_normal1,151.451,101.135,ATTENTIVE_NORMAL,0,0,0,0,0,0,41.8,1
P01_normal1,152.455,102.139,ATTENTIVE_NORMAL,0,0,0,0,0,0,44.4,1
P01_normal1,153.469,103.153,ATTENTIVE_NORMAL,1,0,0,0,0,0,44.4,1
P01_normal1,154.48,104.164,ATTENTIVE_NORMAL,0,0,0,0,0,0,44.4,1
P01_normal1,155.482,105.166,ATTENTIVE_NORMAL,0,0,0,0,0,0,59,1
P01_normal1,156.519,106.203,ATTENTIVE_NORMAL,0,0,0,0,0,0,61.4,1
P01_normal1,157.688,107.372,ATTENTIVE_NORMAL,1,0,0,0,0,0,63.8,1
P01_normal1,158.744,108.428,ATTENTIVE_NORMAL,0,0,0,0,0,0,66.4,1
P01_normal1,159.772,109.456,ATTENTIVE_NORMAL,0,0,0,0,0,0,69,1
P01_normal1,160.805,110.489,ATTENTIVE_NORMAL,0,0,0,0,0,0,71.6,1
P01_normal1,161.857,111.541,ATTENTIVE_NORMAL,0,0,0,0,0,0,74,1
P01_normal1,162.935,112.619,ATTENTIVE_NORMAL,0,0,0,0,0,0,75.8,1
P01_normal1,163.936,113.62,DISTRACTION_CONFIRMED,1,0,1,0,0,0,77.4,1
P01_normal1,164.955,114.639,DISTRACTION_CONFIRMED,1,0,1,0,0,0,77.6,1
P01_normal1,166.052,115.736,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.8,1
P01_normal1,167.095,116.779,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.6,1
P01_normal1,168.104,117.788,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.4,1
P01_normal1,169.25,118.934,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.2,1
P01_normal1,170.274,119.958,ATTENTIVE_NORMAL,1,0,0,0,0,0,77,1
P01_normal1,171.361,121.045,ATTENTIVE_NORMAL,0,0,0,0,0,0,76.6,1
P01_normal1,172.364,122.048,ATTENTIVE_NORMAL,0,0,0,0,0,0,75.8,1
P01_normal1,173.415,123.099,ATTENTIVE_NORMAL,0,0,0,0,0,0,75.2,1
P01_normal1,174.455,124.139,ATTENTIVE_NORMAL,0,0,0,0,0,0,74.6,1
P01_normal1,175.499,125.183,ATTENTIVE_NORMAL,0,0,0,0,0,0,74.2,1
P01_normal1,176.608,126.292,ATTENTIVE_NORMAL,0,0,0,0,0,0,73.6,1
P01_normal1,177.636,127.32,ATTENTIVE_NORMAL,0,0,0,0,0,0,73.6,1
P01_normal1,178.724,128.408,ATTENTIVE_NORMAL,1,0,0,0,0,0,73.6,1
P01_normal1,179.757,129.441,ATTENTIVE_NORMAL,0,0,0,0,0,0,74.4,1
P01_normal1,180.79,130.474,ATTENTIVE_NORMAL,0,0,0,0,0,0,75.6,1
P01_normal1,181.871,131.555,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.8,1
P01_normal1,182.981,132.665,ATTENTIVE_NORMAL,0,0,0,0,0,0,80.6,1
P01_normal1,184.01,133.694,DISTRACTION_CONFIRMED,1,0,1,0,0,0,81.2,1
P01_normal1,185.023,134.707,ATTENTIVE_NORMAL,0,0,0,0,0,0,81,1
P01_normal1,186.046,135.73,ATTENTIVE_NORMAL,0,0,0,0,0,0,81,1
P01_normal1,187.186,136.87,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.2,1
P01_normal1,188.246,137.93,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.4,1
P01_normal1,189.367,139.051,ATTENTIVE_NORMAL,0,0,0,0,0,0,82.4,1
P01_normal1,190.471,140.155,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.4,1
P01_normal1,191.509,141.193,DISTRACTION_CONFIRMED,0,0,1,0,0,0,84.8,1
P01_normal1,192.652,142.336,DISTRACTION_CONFIRMED,0,0,1,0,0,0,84.8,1
P01_normal1,193.695,143.379,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.6,1
P01_normal1,194.824,144.508,ATTENTIVE_NORMAL,0,0,0,0,0,0,84.4,1
P01_normal1,195.84,145.524,ATTENTIVE_NORMAL,0,0,0,0,0,0,84,1
P01_normal1,196.898,146.582,ATTENTIVE_NORMAL,0,0,0,0,0,0,83.4,1
P01_normal1,197.95,147.634,ATTENTIVE_NORMAL,0,0,0,0,0,0,82.4,1
P01_normal1,198.979,148.663,ATTENTIVE_NORMAL,0,0,0,0,0,0,81.6,1
P01_normal1,200.039,149.723,ATTENTIVE_NORMAL,0,0,0,0,0,0,80.8,1
P01_normal1,201.084,150.768,ATTENTIVE_NORMAL,0,0,0,0,0,0,80,1
P01_normal1,202.165,151.849,ATTENTIVE_NORMAL,0,0,0,0,0,0,79.2,1
P01_normal1,203.205,152.889,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.6,1
P01_normal1,204.216,153.9,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.2,1
P01_normal1,205.334,155.018,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.2,1
P01_normal1,206.357,156.041,ATTENTIVE_NORMAL,0,0,0,0,0,0,78.6,1
P01_normal1,207.441,157.125,ATTENTIVE_NORMAL,1,0,0,0,0,0,78.8,1
P01_normal1,208.484,158.168,ATTENTIVE_NORMAL,0,0,0,0,0,0,79,1
P01_normal1,209.533,159.217,ATTENTIVE_NORMAL,0,0,0,0,0,0,77.4,1
P01_normal1,210.687,160.371,ATTENTIVE_NORMAL,0,0,0,0,0,0,72.6,1
P01_normal1,211.737,161.421,ATTENTIVE_NORMAL,0,0,0,0,0,0,63.4,1
P01_normal1,212.778,162.462,ATTENTIVE_NORMAL,0,0,0,0,0,0,54,1
P01_normal1,213.937,163.621,ATTENTIVE_NORMAL,0,0,0,0,0,0,45.2,1
P01_normal1,214.982,164.666,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.2,1
P01_normal1,215.985,165.669,ATTENTIVE_NORMAL,0,0,0,0,0,0,34,1
P01_normal1,217.13,166.814,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.4,1
P01_normal1,218.142,167.826,ATTENTIVE_NORMAL,0,0,0,0,0,0,35.6,1
P01_normal1,219.192,168.876,ATTENTIVE_NORMAL,0,0,0,0,0,0,36,1
P01_normal1,220.224,169.908,ATTENTIVE_NORMAL,0,0,0,0,0,0,36.8,1
P01_normal1,221.243,170.927,ATTENTIVE_NORMAL,0,0,0,0,0,0,37.4,1
P01_normal1,222.301,171.985,ATTENTIVE_NORMAL,1,0,0,0,0,0,35.2,1
P01_normal1,223.377,173.061,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.8,1
P01_normal1,224.379,174.063,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
P01_normal1,225.445,175.129,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.4,1
P01_normal1,226.445,176.129,ATTENTIVE_NORMAL,0,0,0,0,0,0,27,1
P01_normal1,227.474,177.158,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.8,1
