ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,FrequentYawningAlert,ConfirmedDistractionFlag,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P06_normal,137.568,64.084,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.8,1
P06_normal,138.611,65.127,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,139.651,66.167,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,140.689,67.205,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,141.739,68.255,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,142.785,69.301,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.6,1
P06_normal,143.819,70.335,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.6,1
P06_normal,144.851,71.367,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.4,1
P06_normal,145.89,72.406,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.4,1
P06_normal,146.913,73.429,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,147.962,74.478,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,148.997,75.513,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,150.032,76.548,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,151.098,77.614,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,152.173,78.689,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,153.203,79.719,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,154.258,80.774,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.8,1
P06_normal,155.309,81.825,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,156.374,82.89,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,157.418,83.934,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,158.466,84.982,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.2,1
P06_normal,159.526,86.042,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,160.526,87.042,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,161.642,88.158,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,162.652,89.168,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,163.662,90.178,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,164.682,91.198,ATTENTIVE_NORMAL,0,0,0,0,0,0,29,1
P06_normal,165.794,92.31,ATTENTIVE_NORMAL,0,0,0,0,0,0,31.4,1
P06_normal,166.8,93.316,ATTENTIVE_NORMAL,0,0,0,0,0,0,32.4,1
P06_normal,167.888,94.404,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.4,1
P06_normal,168.904,95.42,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.4,1
P06_normal,170.014,96.53,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,171.03,97.546,DISTRACTION_CONFIRMED,0,0,1,0,0,0,33,1
P06_normal,172.109,98.625,DISTRACTION_CONFIRMED,0,0,1,0,0,0,32.8,1
P06_normal,173.201,99.717,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.6,1
P06_normal,174.227,100.743,ATTENTIVE_NORMAL,0,0,0,0,0,0,35,1
P06_normal,175.296,101.812,ATTENTIVE_NORMAL,0,0,0,0,0,0,36,1
P06_normal,176.312,102.828,ATTENTIVE_NORMAL,0,0,0,0,0,0,36.6,1
P06_normal,177.414,103.93,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.2,1
P06_normal,178.428,104.944,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,179.51,106.026,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,180.522,107.038,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.4,1
P06_normal,181.633,108.149,ATTENTIVE_NORMAL,0,0,0,0,0,0,33,1
P06_normal,182.646,109.162,DISTRACTION_CONFIRMED,0,0,1,0,0,0,32.4,1
P06_normal,183.728,110.244,DISTRACTION_CONFIRMED,0,0,1,0,0,0,30,1
P06_normal,184.744,111.26,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.6,1
P06_normal,185.793,112.309,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,186.844,113.36,ATTENTIVE_NORMAL,0,0,0,0,0,0,19.2,1
P06_normal,187.909,114.425,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,188.977,115.493,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,190.018,116.534,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,191.05,117.566,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,192.093,118.609,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,193.166,119.682,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,194.197,120.713,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.8,1
P06_normal,195.25,121.766,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.8,1
P06_normal,196.294,122.81,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,197.354,123.87,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.2,1
P06_normal,198.389,124.905,ATTENTIVE_NORMAL,0,0,0,0,0,0,20,1
P06_normal,199.455,125.971,ATTENTIVE_NORMAL,0,0,0,0,0,0,20,1
P06_normal,200.485,127.001,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,201.534,128.05,ATTENTIVE_NORMAL,0,0,0,0,0,0,21,1
P06_normal,202.56,129.076,ATTENTIVE_NORMAL,0,0,0,0,0,0,21.4,1
P06_normal,203.591,130.107,ATTENTIVE_NORMAL,0,0,0,0,0,0,22,1
P06_normal,204.644,131.16,ATTENTIVE_NORMAL,0,0,0,0,0,0,22.8,1
P06_normal,205.689,132.205,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.4,1
P06_normal,206.746,133.262,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,207.806,134.322,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,208.878,135.394,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,209.932,136.448,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,210.974,137.49,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,211.993,138.509,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,213.044,139.56,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,214.14,140.656,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,215.14,141.656,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,216.171,142.687,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.2,1
P06_normal,217.197,143.713,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.2,1
P06_normal,218.31,144.826,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,219.372,145.888,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,220.428,146.944,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.8,1
P06_normal,221.471,147.987,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,222.511,149.027,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,223.549,150.065,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,224.599,151.115,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,225.645,152.161,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.6,1
P06_normal,226.679,153.195,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.6,1
P06_normal,227.711,154.227,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.4,1
P06_normal,228.75,155.266,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.4,1
P06_normal,229.773,156.289,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,230.822,157.338,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,231.857,158.373,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,232.892,159.408,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,233.958,160.474,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,235.033,161.549,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,236.063,162.579,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,237.118,163.634,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.8,1
P06_normal,238.169,164.685,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,239.234,165.75,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,240.278,166.794,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,241.326,167.842,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.2,1
P06_normal,242.386,168.902,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.2,1
P06_normal,243.386,169.902,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,244.448,170.964,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,245.504,172.02,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.8,1
P06_normal,246.547,173.063,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,247.587,174.103,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,248.625,175.141,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,249.675,176.191,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,250.721,177.237,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.6,1
P06_normal,251.755,178.271,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.6,1
P06_normal,252.787,179.303,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.4,1
P06_normal,253.826,180.342,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.4,1
P06_normal,254.849,181.365,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,255.898,182.414,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,256.933,183.449,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,257.968,184.484,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,259.034,185.55,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,260.109,186.625,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,261.139,187.655,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,262.194,188.71,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.8,1
P06_normal,263.245,189.761,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,264.31,190.826,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,265.354,191.87,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,266.402,192.918,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.2,1
P06_normal,267.462,193.978,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,268.462,194.978,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,269.578,196.094,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,270.588,197.104,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,271.598,198.114,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,272.618,199.134,ATTENTIVE_NORMAL,0,0,0,0,0,0,29,1
P06_normal,273.73,200.246,ATTENTIVE_NORMAL,0,0,0,0,0,0,31.4,1
P06_normal,274.736,201.252,ATTENTIVE_NORMAL,0,0,0,0,0,0,32.4,1
P06_normal,275.824,202.34,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.4,1
P06_normal,276.84,203.356,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.4,1
P06_normal,277.95,204.466,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,278.966,205.482,DISTRACTION_CONFIRMED,0,0,1,0,0,0,33,1
P06_normal,280.045,206.561,DISTRACTION_CONFIRMED,0,0,1,0,0,0,32.8,1
P06_normal,281.137,207.653,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.6,1
P06_normal,282.163,208.679,ATTENTIVE_NORMAL,0,0,0,0,0,0,35,1
P06_normal,283.232,209.748,ATTENTIVE_NORMAL,0,0,0,0,0,0,36,1
P06_normal,284.248,210.764,ATTENTIVE_NORMAL,0,0,0,0,0,0,36.6,1
P06_normal,285.35,211.866,ATTENTIVE_NORMAL,0,0,0,0,0,0,34.2,1
P06_normal,286.364,212.88,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,287.446,213.962,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.2,1
P06_normal,288.458,214.974,ATTENTIVE_NORMAL,0,0,0,0,0,0,33.4,1
P06_normal,289.569,216.085,ATTENTIVE_NORMAL,0,0,0,0,0,0,33,1
P06_normal,290.582,217.098,DISTRACTION_CONFIRMED,0,0,1,0,0,0,32.4,1
P06_normal,291.664,218.18,DISTRACTION_CONFIRMED,0,0,1,0,0,0,30,1
P06_normal,292.68,219.196,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.6,1
P06_normal,293.729,220.245,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,294.78,221.296,ATTENTIVE_NORMAL,0,0,0,0,0,0,19.2,1
P06_normal,295.845,222.361,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,296.913,223.429,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,297.954,224.47,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,298.986,225.502,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,300.029,226.545,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,301.102,227.618,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,302.133,228.649,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.8,1
P06_normal,303.186,229.702,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.8,1
P06_normal,304.23,230.746,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,305.29,231.806,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.2,1
P06_normal,306.325,232.841,ATTENTIVE_NORMAL,0,0,0,0,0,0,20,1
P06_normal,307.391,233.907,ATTENTIVE_NORMAL,0,0,0,0,0,0,20,1
P06_normal,308.421,234.937,ATTENTIVE_NORMAL,0,0,0,0,0,0,20.4,1
P06_normal,309.47,235.986,ATTENTIVE_NORMAL,0,0,0,0,0,0,21,1
P06_normal,310.496,237.012,ATTENTIVE_NORMAL,0,0,0,0,0,0,21.4,1
P06_normal,311.527,238.043,ATTENTIVE_NORMAL,0,0,0,0,0,0,22,1
P06_normal,312.58,239.096,ATTENTIVE_NORMAL,0,0,0,0,0,0,22.8,1
P06_normal,313.625,240.141,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.4,1
P06_normal,314.682,241.198,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,315.742,242.258,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,316.814,243.33,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,317.868,244.384,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.4,1
P06_normal,318.91,245.426,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,319.929,246.445,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,320.98,247.496,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,322.076,248.592,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,323.076,249.592,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,324.107,250.623,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.2,1
P06_normal,325.133,251.649,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.2,1
P06_normal,326.246,252.762,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,327.308,253.824,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,328.364,254.88,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.8,1
P06_normal,329.407,255.923,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,330.447,256.963,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.6,1
P06_normal,331.485,258.001,ATTENTIVE_NORMAL,0,0,0,0,0,0,26,1
P06_normal,332.535,259.051,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.8,1
P06_normal,333.581,260.097,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.6,1
P06_normal,334.615,261.131,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.6,1
P06_normal,335.647,262.163,ATTENTIVE_NORMAL,0,0,0,0,0,0,29.4,1
P06_normal,336.686,263.202,ATTENTIVE_NORMAL,0,0,0,0,0,0,28.4,1
P06_normal,337.709,264.225,ATTENTIVE_NORMAL,0,0,0,0,0,0,27.2,1
P06_normal,338.758,265.274,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,339.793,266.309,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,340.828,267.344,ATTENTIVE_NORMAL,0,0,0,0,0,0,26.2,1
P06_normal,341.894,268.41,ATTENTIVE_NORMAL,0,0,0,0,0,0,25.8,1
P06_normal,342.969,269.485,ATTENTIVE_NORMAL,0,0,0,0,0,0,24.6,1
P06_normal,343.999,270.515,ATTENTIVE_NORMAL,0,0,0,0,0,0,24,1
P06_normal,345.054,271.57,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.8,1
P06_normal,346.105,272.621,ATTENTIVE_NORMAL,0,0,0,0,0,0,23.6,1
P06_normal,347.17,273.686,ATTENTIVE_NORMAL,0,0,0,0,0,0,23,1
P06_normal,348.214,274.73,ATTENTIVE_NORMAL,0,0,0,0,0,0,20,1
P06_normal,349.262,275.778,ATTENTIVE_NORMAL,0,0,0,0,0,0,19,1
P06_normal,350.322,276.838,ATTENTIVE_NORMAL,0,0,0,0,0,0,17,1
