ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P04_distraction,113.766,103.993,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,20,1
P04_distraction,114.767,104.994,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,20.2,1
P04_distraction,115.842,106.069,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,20.4,1
P04_distraction,116.875,107.102,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,20.6,1
P04_distraction,117.93,108.157,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.8,1
P04_distraction,119.089,109.316,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21,1
P04_distraction,120.226,110.453,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,21,1
P04_distraction,121.244,111.471,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,21,1
P04_distraction,122.369,112.596,DISTRACTION_CONFIRMED,1,1,1,0,0,0,0,0,0,0,21,1
P04_distraction,123.504,113.731,DISTRACTION_CONFIRMED,1,1,1,0,0,0,0,0,0,0,21,1
P04_distraction,124.507,114.734,DISTRACTION_AUDIO_ALERT,1,1,1,0,0,0,0,0,0,0,21,1
P04_distraction,125.625,115.852,DISTRACTION_AUDIO_ALERT,1,1,1,0,0,0,0,0,0,0,21,1
P04_distraction,126.669,116.896,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,21,1
P04_distraction,127.792,118.019,DISTRACTION_AUDIO_ALERT,1,0,1,0,0,0,0,0,0,0,20.6,1
P04_distraction,128.861,119.088,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.6,1
P04_distraction,129.88,120.107,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.6,1
P04_distraction,130.884,121.111,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,20.4,1
P04_distraction,131.974,122.201,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,20.4,1
P04_distraction,133.041,123.268,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,20.4,1
P04_distraction,134.052,124.279,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,20.4,1
P04_distraction,135.104,125.331,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,20.2,1
P04_distraction,136.257,126.484,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,20.2,1
P04_distraction,137.355,127.582,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,20.2,1
P04_distraction,138.509,128.736,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,20,1
