ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P07_distraction,21.544,0,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,0,0
P07_distraction,22.56,1.016,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,1.4,0
P07_distraction,23.581,2.037,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,2.8,0
P07_distraction,24.597,3.053,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,4.6,0
P07_distraction,25.598,4.054,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,6.4,0
P07_distraction,26.6,5.056,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,8.2,0
P07_distraction,27.631,6.087,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,8.8,0
P07_distraction,28.645,7.101,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,9.8,0
P07_distraction,29.732,8.188,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,12.2,1
P07_distraction,30.792,9.248,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,14.6,1
P07_distraction,31.837,10.293,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P07_distraction,32.874,11.33,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.4,1
P07_distraction,33.916,12.372,FACE_NOT_VISIBLE_OR_SEARCHING,0,0,0,0,0,0,0,0,0,0,24.2,1
P07_distraction,34.937,13.393,FACE_NOT_VISIBLE_OR_SEARCHING,0,0,0,0,0,0,0,0,0,0,24.4,1
P07_distraction,35.993,14.449,FACE_NOT_VISIBLE_OR_SEARCHING,0,0,0,0,0,0,0,0,0,0,24.4,1
P07_distraction,37.001,15.457,FACE_NOT_VISIBLE_OR_SEARCHING,0,0,0,0,0,0,0,0,0,0,24,1
P07_distraction,38.052,16.508,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,22.8,1
P07_distraction,39.117,17.573,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.4,1
P07_distraction,40.13,18.586,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.6,1
P07_distraction,41.171,19.627,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.8,1
P07_distraction,42.219,20.675,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
P07_distraction,43.231,21.687,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
P07_distraction,44.233,22.689,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,23,1
P07_distraction,45.36,23.816,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,23,1
P07_distraction,46.396,24.852,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,47.398,25.854,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,48.544,27,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,49.557,28.013,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,50.612,29.068,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,51.777,30.233,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23,1
P07_distraction,52.878,31.334,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
