ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P09_distraction,68.434,44.779,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,40.2,1
P09_distraction,69.472,45.817,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,36,1
P09_distraction,70.596,46.941,DISTRACTION_CONFIRMED,1,0,0,1,1,1,0,0,0,0,33,1
P09_distraction,71.63,47.975,DISTRACTION_CONFIRMED,1,0,0,1,1,1,0,0,0,0,31.6,1
P09_distraction,72.647,48.992,DISTRACTION_CONFIRMED,1,0,0,1,1,1,0,0,0,0,32,1
P09_distraction,73.736,50.081,FATIGUE_DROWSINESS_CONFIRMED,1,0,0,0,0,0,0,0,0,0,32,1
P09_distraction,74.76,51.105,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,31.4,1
P09_distraction,75.787,52.132,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,30,1
P09_distraction,76.818,53.163,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,25,1
P09_distraction,77.932,54.277,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.2,1
P09_distraction,78.988,55.333,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.6,1
P09_distraction,80.005,56.35,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,81.057,57.402,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P09_distraction,82.097,58.442,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,83.105,59.45,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,84.224,60.569,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,85.273,61.618,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,86.321,62.666,ATTENTIVE_NORMAL,0,0,1,0,0,0,0,0,0,0,20,1
P09_distraction,87.325,63.67,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,20,1
P09_distraction,88.436,64.781,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,20,1
P09_distraction,89.437,65.782,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,20,1
P09_distraction,90.482,66.827,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,91.507,67.852,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,92.512,68.857,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,93.568,69.913,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,20.8,1
P09_distraction,94.629,70.974,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,21.4,1
P09_distraction,95.687,72.032,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,22.6,1
P09_distraction,96.753,73.098,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,22.4,1
P09_distraction,97.798,74.143,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,21.8,1
P09_distraction,98.823,75.168,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21,1
P09_distraction,99.856,76.201,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,100.91,77.255,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.4,1
P09_distraction,101.911,78.256,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.6,1
P09_distraction,102.992,79.337,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.2,1
P09_distraction,104.005,80.35,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.8,1
P09_distraction,105.113,81.458,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,29.2,1
P09_distraction,106.175,82.52,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.8,1
P09_distraction,107.195,83.54,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.4,1
P09_distraction,108.209,84.554,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,29,1
P09_distraction,109.359,85.704,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28.4,1
P09_distraction,110.381,86.726,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.8,1
P09_distraction,111.387,87.732,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,28,1
P09_distraction,112.554,88.899,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,27.2,1
P09_distraction,113.659,90.004,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24,1
P09_distraction,114.662,91.007,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.2,1
P09_distraction,115.762,92.107,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.2,1
P09_distraction,116.807,93.152,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21,1
P09_distraction,117.883,94.228,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21,1
P09_distraction,118.892,95.237,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.2,1
P09_distraction,120.048,96.393,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,21.4,1
P09_distraction,121.065,97.41,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.4,1
P09_distraction,122.166,98.511,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,21.4,1
P09_distraction,123.18,99.525,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.2,1
P09_distraction,124.245,100.59,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.8,1
P09_distraction,125.295,101.64,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.6,1
P09_distraction,126.343,102.688,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,20.4,1
P09_distraction,127.405,103.75,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,20.2,1
P09_distraction,128.484,104.829,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P09_distraction,129.515,105.86,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.6,1
P09_distraction,130.552,106.897,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,131.608,107.953,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.8,1
P09_distraction,132.682,109.027,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.6,1
P09_distraction,133.826,110.171,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.6,1
P09_distraction,134.848,111.193,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,23.4,1
P09_distraction,135.953,112.298,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,23.2,1
P09_distraction,136.953,113.298,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
P09_distraction,138.011,114.356,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P09_distraction,139.028,115.373,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P09_distraction,140.08,116.425,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,20.8,1
P09_distraction,141.157,117.502,DISTRACTION_CONFIRMED,1,0,0,0,0,0,1,0,0,0,20.4,1
P09_distraction,142.234,118.579,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,20,1
P09_distraction,143.332,119.677,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,19.6,1
P09_distraction,144.369,120.714,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.4,1
P09_distraction,145.402,121.747,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.2,1
P09_distraction,146.416,122.761,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P09_distraction,147.468,123.813,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,148.519,124.864,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.6,1
P09_distraction,149.534,125.879,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,22.6,1
P09_distraction,150.613,126.958,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.8,1
P09_distraction,151.672,128.017,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,25.8,1
P09_distraction,152.728,129.073,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,25.8,1
P09_distraction,153.78,130.125,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,24.4,1
P09_distraction,154.85,131.195,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,23.2,1
P09_distraction,155.911,132.256,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,22.8,1
P09_distraction,157.077,133.422,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,21,1
P09_distraction,158.089,134.434,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.6,1
P09_distraction,159.109,135.454,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.2,1
P09_distraction,160.154,136.499,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22,1
P09_distraction,161.195,137.54,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
P09_distraction,162.245,138.59,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23.8,1
P09_distraction,163.403,139.748,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.2,1
P09_distraction,164.535,140.88,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,25.4,1
P09_distraction,165.544,141.889,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,24.2,1
P09_distraction,166.557,142.902,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,23,1
P09_distraction,167.684,144.029,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P09_distraction,168.705,145.05,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P09_distraction,169.827,146.172,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P09_distraction,170.866,147.211,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P09_distraction,171.961,148.306,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,18.6,1
P09_distraction,172.993,149.338,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.2,1
P09_distraction,174.024,150.369,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,175.033,151.378,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.4,1
P09_distraction,176.033,152.378,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P09_distraction,177.117,153.462,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22,1
P09_distraction,178.206,154.551,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22.2,1
P09_distraction,179.289,155.634,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.4,1
P09_distraction,180.352,156.697,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,181.372,157.717,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19.8,1
P09_distraction,182.436,158.781,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19.6,1
P09_distraction,183.485,159.83,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19,1
P09_distraction,184.518,160.863,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19,1
P09_distraction,185.587,161.932,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19,1
P09_distraction,186.619,162.964,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19,1
P09_distraction,187.621,163.966,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P09_distraction,188.637,164.982,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P09_distraction,189.698,166.043,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,190.778,167.123,DISTRACTION_CONFIRMED,1,0,0,0,0,0,0,0,0,0,22.2,1
P09_distraction,191.856,168.201,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,24,1
P09_distraction,192.871,169.216,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,24.6,1
P09_distraction,193.99,170.335,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,23.6,1
P09_distraction,195.024,171.369,FATIGUE_DROWSINESS_CONFIRMED,1,0,0,1,0,1,0,0,0,0,21.8,1
P09_distraction,196.091,172.436,FATIGUE_DROWSINESS_CONFIRMED,1,0,0,1,0,1,0,0,0,0,20.4,1
P09_distraction,197.138,173.483,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,20.4,1
P09_distraction,198.165,174.51,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P09_distraction,199.27,175.615,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.6,1
P09_distraction,200.326,176.671,DISTRACTION_CONFIRMED,1,1,0,0,0,0,0,0,0,0,22.2,1
P09_distraction,201.436,177.781,DISTRACTION_CONFIRMED,1,1,0,0,0,0,0,0,0,0,25.2,1
P09_distraction,202.466,178.811,DISTRACTION_CONFIRMED,1,1,0,0,0,0,0,0,0,0,25.6,1
P09_distraction,203.637,179.982,DISTRACTION_CONFIRMED,1,1,0,0,0,0,0,0,0,0,26,1
P09_distraction,204.667,181.012,DISTRACTION_CONFIRMED,1,1,1,0,0,0,0,0,0,0,25.2,1
