ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P10_distraction,60.807,0,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,0,0
P10_distraction,61.876,1.069,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,1,0
P10_distraction,62.934,2.127,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,2,0
P10_distraction,64.021,3.214,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,3.2,0
P10_distraction,65.171,4.364,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,6.8,0
P10_distraction,66.332,5.525,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,7.6,0
P10_distraction,67.435,6.628,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,8.6,0
P10_distraction,68.459,7.652,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,9.4,0
P10_distraction,69.463,8.656,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,9.8,0
P10_distraction,70.463,9.656,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,10.4,1
P10_distraction,71.597,10.79,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,0,0,0,0,0,0,12,1
P10_distraction,72.632,11.825,FATIGUE_DROWSINESS_EVENT,0,0,0,0,0,0,0,0,0,0,15.4,1
P10_distraction,73.731,12.924,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,17.6,1
P10_distraction,74.765,13.958,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.2,1
P10_distraction,75.778,14.971,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.4,1
P10_distraction,76.798,15.991,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.4,1
P10_distraction,77.821,17.014,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,21.8,1
P10_distraction,78.886,18.079,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,21.8,1
P10_distraction,80.052,19.245,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,22.4,1
P10_distraction,81.058,20.251,DISTRACTION_CONFIRMED,1,0,0,1,0,1,0,0,0,0,23,1
P10_distraction,82.12,21.313,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23.2,1
P10_distraction,83.253,22.446,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,23.4,1
P10_distraction,84.274,23.467,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,23.4,1
