ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDistractionFlag,ConfirmedPhoneUse,ConfirmedHeadLeft,ConfirmedHeadRight,ConfirmedHeadDown,ConfirmedPassengerTalk,ConfirmedCenterConsole,MedicalEmergencyConfirmed,HazardRequest,BrakeRequest,SpeedDisplayKmh,AlertsEnabled
P06_distraction,92.776,49.577,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,21.8,1
P06_distraction,93.818,50.619,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,1,0,0,0,0,21.8,1
P06_distraction,94.828,51.629,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P06_distraction,95.843,52.644,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,21.8,1
P06_distraction,96.88,53.681,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22,1
P06_distraction,98.052,54.853,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,22,1
P06_distraction,99.102,55.903,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,21.8,1
P06_distraction,100.137,56.938,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,21.6,1
P06_distraction,101.145,57.946,DISTRACTION_CONFIRMED,1,0,0,1,0,0,1,0,0,0,21.2,1
P06_distraction,102.158,58.959,DISTRACTION_CONFIRMED,1,0,0,1,0,0,1,0,0,0,20.8,1
P06_distraction,103.284,60.085,DISTRACTION_CONFIRMED,1,0,0,1,0,0,1,0,0,0,20.4,1
P06_distraction,104.296,61.097,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,1,0,0,0,20.2,1
P06_distraction,105.301,62.102,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,1,0,0,0,20,1
P06_distraction,106.437,63.238,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,1,0,0,0,20,1
P06_distraction,107.444,64.245,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,1,0,0,0,20.2,1
P06_distraction,108.466,65.267,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P06_distraction,109.55,66.351,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P06_distraction,110.592,67.393,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20.2,1
P06_distraction,111.596,68.397,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P06_distraction,112.599,69.4,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.6,1
P06_distraction,113.702,70.503,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.4,1
P06_distraction,114.774,71.575,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,19.2,1
P06_distraction,115.857,72.658,DISTRACTION_CONFIRMED,1,0,1,0,0,0,0,0,0,0,19.2,1
P06_distraction,116.935,73.736,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,19.4,1
P06_distraction,118.004,74.805,DISTRACTION_CONFIRMED,1,0,1,0,0,0,1,0,0,0,19.6,1
P06_distraction,119.067,75.868,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.8,1
P06_distraction,120.101,76.902,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,20,1
P06_distraction,121.139,77.94,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P06_distraction,122.178,78.979,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P06_distraction,123.247,80.048,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,20,1
P06_distraction,124.287,81.088,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19.8,1
P06_distraction,125.35,82.151,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19.6,1
P06_distraction,126.402,83.203,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19.4,1
P06_distraction,127.458,84.259,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19.2,1
P06_distraction,128.513,85.314,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,19,1
P06_distraction,129.589,86.39,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P06_distraction,130.64,87.441,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P06_distraction,131.691,88.492,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P06_distraction,132.736,89.537,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P06_distraction,133.803,90.604,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,134.826,91.627,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,135.96,92.761,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,137.012,93.813,DISTRACTION_PHONE_DETECTED,1,1,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,138.126,94.927,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,139.164,95.965,DISTRACTION_AUDIO_ALERT,1,1,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,140.296,97.097,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,141.335,98.136,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,142.442,99.243,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,143.467,100.268,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,144.551,101.352,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,145.585,102.386,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,146.674,103.475,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,147.678,104.479,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,148.69,105.491,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.8,1
P06_distraction,149.75,106.551,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,150.831,107.632,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.4,1
P06_distraction,151.888,108.689,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.4,1
P06_distraction,152.935,109.736,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,18.2,1
P06_distraction,153.984,110.785,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,18,1
P06_distraction,155.041,111.842,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,18,1
P06_distraction,156.107,112.908,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,18.4,1
P06_distraction,157.169,113.97,DISTRACTION_PHONE_DETECTED,1,1,0,0,0,0,0,0,0,0,18.4,1
P06_distraction,158.228,115.029,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,159.275,116.076,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.8,1
P06_distraction,160.403,117.204,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,161.515,118.316,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.4,1
P06_distraction,162.657,119.458,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,18.6,1
P06_distraction,163.69,120.491,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,18.6,1
P06_distraction,164.818,121.619,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,18.8,1
P06_distraction,165.846,122.647,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,166.907,123.708,DISTRACTION_CONFIRMED,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,167.948,124.749,DISTRACTION_AUDIO_ALERT,1,1,0,1,0,0,0,0,0,0,19,1
P06_distraction,168.98,125.781,DISTRACTION_AUDIO_ALERT,1,1,0,1,0,0,0,0,0,0,19,1
P06_distraction,170.047,126.848,DISTRACTION_AUDIO_ALERT,1,1,0,1,0,0,0,0,0,0,19,1
P06_distraction,171.121,127.922,DISTRACTION_AUDIO_ALERT,1,1,0,1,0,0,0,0,0,0,19,1
P06_distraction,172.156,128.957,DISTRACTION_AUDIO_ALERT,1,0,0,1,0,0,0,0,0,0,19,1
P06_distraction,173.237,130.038,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
P06_distraction,174.309,131.11,ATTENTIVE_NORMAL,0,0,0,0,0,0,0,0,0,0,19,1
