ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P03_medical,75.915,40.734,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,22.8,1
P03_medical,76.952,41.771,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,22.8,1
P03_medical,78.006,42.825,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P03_medical,79.032,43.851,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P03_medical,80.111,44.93,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P03_medical,81.14,45.959,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P03_medical,82.21,47.029,ATTENTIVE_NORMAL,0,0,0,0,1,23,1
P03_medical,83.251,48.07,ATTENTIVE_NORMAL,0,0,0,0,1,22.8,1
P03_medical,84.389,49.208,ATTENTIVE_NORMAL,0,0,0,0,1,22.6,1
P03_medical,85.499,50.318,ATTENTIVE_NORMAL,0,0,0,0,1,22.6,1
P03_medical,86.523,51.342,ATTENTIVE_NORMAL,0,0,0,0,1,22.4,1
P03_medical,87.544,52.363,ATTENTIVE_NORMAL,0,0,0,0,1,22.4,1
P03_medical,88.598,53.417,DISTRACTION_CONFIRMED,0,0,0,0,1,22.4,1
P03_medical,89.642,54.461,DISTRACTION_CONFIRMED,0,0,0,0,1,22.2,1
P03_medical,90.644,55.463,DISTRACTION_CONFIRMED,0,0,0,0,1,22,1
P03_medical,91.725,56.544,DISTRACTION_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,92.733,57.552,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.6,1
P03_medical,93.779,58.598,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.6,1
P03_medical,94.782,59.601,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.4,1
P03_medical,95.906,60.725,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.6,1
P03_medical,96.919,61.738,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,97.951,62.77,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,98.964,63.783,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,100.052,64.871,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,101.084,65.903,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.8,1
P03_medical,102.204,67.023,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.8,1
P03_medical,103.215,68.034,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.6,1
P03_medical,104.352,69.171,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.6,1
P03_medical,105.372,70.191,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.2,1
P03_medical,106.469,71.288,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P03_medical,107.495,72.314,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P03_medical,108.502,73.321,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P03_medical,109.657,74.476,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P03_medical,110.751,75.57,ATTENTIVE_NORMAL,0,0,0,0,1,21,1
P03_medical,111.761,76.58,ATTENTIVE_NORMAL,0,0,0,0,1,21,1
P03_medical,112.782,77.601,ATTENTIVE_NORMAL,0,0,0,0,1,20.8,1
P03_medical,113.794,78.613,ATTENTIVE_NORMAL,0,0,0,0,1,20.4,1
P03_medical,114.808,79.627,ATTENTIVE_NORMAL,0,0,0,0,1,20.2,1
P03_medical,115.917,80.736,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,116.937,81.756,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,117.949,82.768,FATIGUE_DROWSINESS_EVENT,0,0,0,0,1,20,1
P03_medical,118.979,83.798,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,119.981,84.8,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,121.082,85.901,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,122.128,86.947,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,123.147,87.966,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P03_medical,124.272,89.091,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,125.343,90.162,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,126.49,91.309,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,127.493,92.312,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,128.614,93.433,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P03_medical,129.616,94.435,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,19.8,1
P03_medical,130.706,95.525,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,19.4,1
P03_medical,131.708,96.527,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,19,1
P03_medical,132.747,97.566,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,18.8,1
P03_medical,133.798,98.617,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.6,1
P03_medical,134.834,99.653,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.4,1
P03_medical,135.846,100.665,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.4,1
P03_medical,136.86,101.679,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.4,1
P03_medical,137.885,102.704,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.2,1
P03_medical,138.936,103.755,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.4,1
P03_medical,139.975,104.794,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.6,1
P03_medical,141.059,105.878,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18.8,1
P03_medical,142.079,106.898,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19,1
P03_medical,143.217,108.036,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19,1
P03_medical,144.278,109.097,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19,1
P03_medical,145.284,110.103,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19,1
P03_medical,146.287,111.106,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19,1
