ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P06_medical,40.051,27.121,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,41.159,28.229,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.2,1
P06_medical,42.255,29.325,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.4,1
P06_medical,43.353,30.423,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.6,1
P06_medical,44.415,31.485,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.8,1
P06_medical,45.535,32.605,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,46.65,33.72,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,47.777,34.847,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,48.932,36.002,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,50.058,37.128,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,51.093,38.163,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P06_medical,52.116,39.186,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P06_medical,53.132,40.202,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P06_medical,54.236,41.306,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P06_medical,55.258,42.328,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P06_medical,56.271,43.341,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P06_medical,57.398,44.468,ATTENTIVE_NORMAL,0,0,0,0,1,18.6,1
P06_medical,58.527,45.597,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P06_medical,59.577,46.647,ATTENTIVE_NORMAL,0,0,0,0,1,23,1
P06_medical,60.598,47.668,DISTRACTION_CONFIRMED,0,0,0,0,1,26.2,1
P06_medical,61.634,48.704,DISTRACTION_CONFIRMED,0,0,0,0,1,28.2,1
P06_medical,62.664,49.734,DISTRACTION_CONFIRMED,0,0,0,0,1,29.8,1
P06_medical,63.678,50.748,DISTRACTION_CONFIRMED,0,0,0,0,1,28.4,1
P06_medical,64.849,51.919,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,26,1
P06_medical,65.866,52.936,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,24.6,1
P06_medical,66.899,53.969,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,23.6,1
P06_medical,67.991,55.061,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,22.6,1
P06_medical,69.008,56.078,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,22,1
P06_medical,70.15,57.22,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,22.6,1
P06_medical,71.202,58.272,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,22.8,1
P06_medical,72.303,59.373,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,23,1
P06_medical,73.331,60.401,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P06_medical,74.342,61.412,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,22.2,1
P06_medical,75.349,62.419,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P06_medical,76.502,63.572,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.8,1
P06_medical,77.557,64.627,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.4,1
P06_medical,78.651,65.721,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,79.683,66.753,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,80.696,67.766,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,81.861,68.931,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,82.919,69.989,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,83.932,71.002,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,85.002,72.072,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,86.148,73.218,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,87.189,74.259,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,88.251,75.321,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17,1
P06_medical,89.386,76.456,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.2,1
P06_medical,90.486,77.556,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.4,1
P06_medical,91.508,78.578,ATTENTIVE_NORMAL,0,0,0,0,1,17.6,1
P06_medical,92.646,79.716,ATTENTIVE_NORMAL,0,0,0,0,1,17.8,1
P06_medical,93.664,80.734,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
