ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P04_medical_emergency,59.686,19.553,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.4,1
P04_medical_emergency,60.714,20.581,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.4,1
P04_medical_emergency,61.722,21.589,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.4,1
P04_medical_emergency,62.793,22.66,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.4,1
P04_medical_emergency,63.896,23.763,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.4,1
P04_medical_emergency,65.052,24.919,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.6,1
P04_medical_emergency,66.176,26.043,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,17.6,1
P04_medical_emergency,67.201,27.068,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.6,1
P04_medical_emergency,68.343,28.21,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.8,1
P04_medical_emergency,69.378,29.245,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,17.8,1
P04_medical_emergency,70.488,30.355,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,71.658,31.525,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,72.779,32.646,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,73.938,33.805,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,74.965,34.832,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,76.031,35.898,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,77.045,36.912,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,78.146,38.013,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,79.148,39.015,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,80.244,40.111,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,81.253,41.12,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,82.317,42.184,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,83.37,43.237,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,84.403,44.27,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,18,1
P04_medical_emergency,85.444,45.311,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P04_medical_emergency,86.514,46.381,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P04_medical_emergency,87.535,47.402,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P04_medical_emergency,88.557,48.424,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P04_medical_emergency,89.592,49.459,ATTENTIVE_NORMAL,0,0,0,0,1,18,1
P04_medical_emergency,90.639,50.506,ATTENTIVE_NORMAL,0,0,0,0,1,18.4,1
P04_medical_emergency,91.733,51.6,ATTENTIVE_NORMAL,0,0,0,0,1,19,1
P04_medical_emergency,92.857,52.724,DISTRACTION_CONFIRMED,0,0,0,0,1,19.6,1
P04_medical_emergency,94.025,53.892,DISTRACTION_CONFIRMED,0,0,0,0,1,20.6,1
P04_medical_emergency,95.045,54.912,DISTRACTION_CONFIRMED,0,0,0,0,1,20.8,1
P04_medical_emergency,96.124,55.991,DISTRACTION_CONFIRMED,0,0,0,0,1,20.8,1
P04_medical_emergency,97.269,57.136,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20.8,1
P04_medical_emergency,98.284,58.151,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21,1
P04_medical_emergency,99.308,59.175,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.4,1
P04_medical_emergency,100.441,60.308,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.4,1
P04_medical_emergency,101.46,61.327,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21,1
P04_medical_emergency,102.512,62.379,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20.8,1
P04_medical_emergency,103.686,63.553,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21,1
P04_medical_emergency,104.698,64.565,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,21.6,1
P04_medical_emergency,105.795,65.662,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,22.6,1
P04_medical_emergency,106.832,66.699,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23.6,1
P04_medical_emergency,107.951,67.818,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23.8,1
P04_medical_emergency,108.967,68.834,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,23,1
P04_medical_emergency,110.032,69.899,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,22.2,1
P04_medical_emergency,111.074,70.941,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.6,1
P04_medical_emergency,112.195,72.062,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21.2,1
P04_medical_emergency,113.241,73.108,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.8,1
P04_medical_emergency,114.321,74.188,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.6,1
P04_medical_emergency,115.434,75.301,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.4,1
P04_medical_emergency,116.46,76.327,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,117.551,77.418,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,118.665,78.532,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,119.715,79.582,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,120.828,80.695,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,121.849,81.716,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,122.873,82.74,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P04_medical_emergency,123.892,83.759,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P04_medical_emergency,124.94,84.807,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P04_medical_emergency,125.974,85.841,ATTENTIVE_NORMAL,0,0,0,0,1,20.2,1
P04_medical_emergency,127.058,86.925,ATTENTIVE_NORMAL,0,0,0,0,1,20.4,1
P04_medical_emergency,128.09,87.957,DISTRACTION_CONFIRMED,0,0,0,0,1,20.6,1
P04_medical_emergency,129.192,89.059,DISTRACTION_CONFIRMED,0,0,0,0,1,20.6,1
P04_medical_emergency,130.228,90.095,DISTRACTION_CONFIRMED,0,0,0,0,1,20.6,1
P04_medical_emergency,131.37,91.237,DISTRACTION_CONFIRMED,0,0,0,0,1,20.4,1
P04_medical_emergency,132.407,92.274,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P04_medical_emergency,133.484,93.351,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20,1
P04_medical_emergency,134.493,94.36,FATIGUE_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,135.625,95.492,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,136.672,96.539,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,137.757,97.624,FATIGUE_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,138.768,98.635,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,139.888,99.755,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20,1
P04_medical_emergency,140.913,100.78,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20,1
P04_medical_emergency,141.984,101.851,DISTRACTION_AUDIO_ALERT,0,0,0,0,1,20.2,1
P04_medical_emergency,142.99,102.857,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.4,1
P04_medical_emergency,144.005,103.872,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.6,1
P04_medical_emergency,145.171,105.038,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.8,1
P04_medical_emergency,146.197,106.064,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P04_medical_emergency,147.304,107.171,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,21,1
P04_medical_emergency,148.32,108.187,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.8,1
P04_medical_emergency,149.469,109.336,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20.4,1
