ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P02_medical,100.334,38.089,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,101.464,39.219,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,102.477,40.232,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,103.578,41.333,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,104.606,42.361,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,105.621,43.376,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,106.628,44.383,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,107.639,45.394,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,108.663,46.418,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,109.664,47.419,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,110.667,48.422,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,111.687,49.442,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,112.694,50.449,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,113.73,51.485,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,114.842,52.597,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,115.897,53.652,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,116.982,54.737,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,118.017,55.772,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,119.142,56.897,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,120.184,57.939,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,121.273,59.028,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,122.283,60.038,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,123.399,61.154,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,124.425,62.18,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,125.528,63.283,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,126.572,64.327,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,127.743,65.498,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,128.8,66.555,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,129.813,67.568,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,130.859,68.614,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,131.887,69.642,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,132.922,70.677,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,133.989,71.744,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,135.127,72.882,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,136.165,73.92,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,137.184,74.939,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,138.242,75.997,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,139.298,77.053,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,140.357,78.112,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,141.391,79.146,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,142.459,80.214,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,143.576,81.331,ATTENTIVE_NORMAL,0,0,0,0,1,20,1
P02_medical,144.678,82.433,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,145.773,83.528,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,146.879,84.634,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,148.002,85.757,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,149.132,86.887,DISTRACTION_CONFIRMED,0,0,0,0,1,20,1
P02_medical,150.203,87.958,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,151.327,89.082,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,152.414,90.169,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,153.518,91.273,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,154.535,92.29,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,155.563,93.318,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,156.669,94.424,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,157.75,95.505,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,20,1
P02_medical,158.916,96.671,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,159.936,97.691,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,161.001,98.756,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,162.154,99.909,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,163.274,101.029,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,164.425,102.18,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,165.526,103.281,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,166.647,104.402,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,20,1
P02_medical,167.787,105.542,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.8,1
P02_medical,168.93,106.685,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.8,1
P02_medical,170.042,107.797,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.6,1
P02_medical,171.214,108.969,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.4,1
P02_medical,172.32,110.075,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.4,1
P02_medical,173.462,111.217,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.4,1
P02_medical,174.569,112.324,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.2,1
P02_medical,175.601,113.356,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.4,1
P02_medical,176.606,114.361,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.6,1
P02_medical,177.647,115.402,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,19.6,1
P02_medical,178.659,116.414,ATTENTIVE_NORMAL,0,0,0,0,1,19.6,1
P02_medical,179.692,117.447,ATTENTIVE_NORMAL,0,0,0,0,1,19.6,1
P02_medical,180.714,118.469,ATTENTIVE_NORMAL,0,0,0,0,1,19.6,1
P02_medical,181.737,119.492,ATTENTIVE_NORMAL,0,0,0,0,1,19.4,1
P02_medical,182.899,120.654,ATTENTIVE_NORMAL,0,0,0,0,1,19.2,1
