ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,MedicalEmergencyConfirmed,CriticalUnresponsive,HazardRequest,BrakeRequest,FaceFound,SpeedDisplayKmh,AlertsEnabled
P10_medical,124.402,83.396,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,125.572,84.566,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,126.678,85.672,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,127.688,86.682,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,128.773,87.767,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,129.839,88.833,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,130.944,89.938,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,131.95,90.944,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,132.962,91.956,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,134.022,93.016,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,135.047,94.041,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,32,1
P10_medical,136.065,95.059,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31.8,1
P10_medical,137.146,96.14,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31.6,1
P10_medical,138.283,97.277,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31.2,1
P10_medical,139.45,98.444,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,140.535,99.529,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,141.652,100.646,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,142.709,101.703,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,143.839,102.833,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,144.854,103.848,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,145.916,104.91,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,146.973,105.967,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,148.078,107.072,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,149.119,108.113,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,150.307,109.301,ATTENTIVE_NORMAL,0,0,0,0,1,31,1
P10_medical,151.318,110.312,DISTRACTION_CONFIRMED,0,0,0,0,1,31,1
P10_medical,152.374,111.368,DISTRACTION_CONFIRMED,0,0,0,0,1,31,1
P10_medical,153.391,112.385,DISTRACTION_CONFIRMED,0,0,0,0,1,31,1
P10_medical,154.551,113.545,DISTRACTION_CONFIRMED,0,0,0,0,1,31,1
P10_medical,155.661,114.655,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,31,1
P10_medical,156.683,115.677,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,30.8,1
P10_medical,157.799,116.793,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,30.8,1
P10_medical,158.928,117.922,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,30.8,1
P10_medical,159.94,118.934,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,30.8,1
P10_medical,161.081,120.075,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,31,1
P10_medical,162.082,121.076,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,31,1
P10_medical,163.131,122.125,FATIGUE_DROWSINESS_CONFIRMED,0,0,0,0,1,31,1
P10_medical,164.152,123.146,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,165.286,124.28,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,30.8,1
P10_medical,166.303,125.297,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,30.8,1
P10_medical,167.393,126.387,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,30.8,1
P10_medical,168.419,127.413,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,30.8,1
P10_medical,169.42,128.414,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,170.531,129.525,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,171.58,130.574,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,172.583,131.577,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,173.664,132.658,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,174.713,133.707,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,175.872,134.866,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,176.922,135.916,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,177.988,136.982,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,179.011,138.005,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,180.092,139.086,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,181.141,140.135,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,182.185,141.179,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,183.192,142.186,MEDICAL_EMERGENCY_RESPONSE,1,1,1,1,1,31,1
P10_medical,184.237,143.231,ATTENTIVE_NORMAL,0,0,0,0,1,31.2,1
P10_medical,185.263,144.257,ATTENTIVE_NORMAL,0,0,0,0,1,31.4,1
