ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P07_drowsiness,124.838,41.101,DISTRACTION_CONFIRMED,1,2,0,0,0,45.6,1
P07_drowsiness,125.969,42.232,DISTRACTION_CONFIRMED,1,2,0,0,0,44.6,1
P07_drowsiness,127.124,43.387,DISTRACTION_CONFIRMED,1,2,0,0,0,44.2,1
P07_drowsiness,128.255,44.518,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,44,1
P07_drowsiness,129.413,45.676,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,44,1
P07_drowsiness,130.527,46.79,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,44,1
P07_drowsiness,131.708,47.971,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,43.8,1
P07_drowsiness,132.774,49.037,FATIGUE_DROWSINESS_EVENT,0,3,0,0,0,43.8,1
P07_drowsiness,133.786,50.049,ATTENTIVE_NORMAL,0,3,0,0,0,43.6,1
P07_drowsiness,134.797,51.06,ATTENTIVE_NORMAL,0,3,0,0,0,43.4,1
P07_drowsiness,135.836,52.099,ATTENTIVE_NORMAL,0,3,1,0,0,43.2,1
P07_drowsiness,136.869,53.132,ATTENTIVE_NORMAL,0,3,1,0,0,43.2,1
P07_drowsiness,137.959,54.222,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,138.961,55.224,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,140.008,56.271,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,141.027,57.29,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,142.049,58.312,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,143.063,59.326,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,144.065,60.328,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,145.088,61.351,ATTENTIVE_NORMAL,0,3,1,0,0,43.2,1
P07_drowsiness,146.096,62.359,ATTENTIVE_NORMAL,0,3,0,0,0,43.2,1
P07_drowsiness,147.161,63.424,ATTENTIVE_NORMAL,0,3,0,0,0,43.2,1
P07_drowsiness,148.255,64.518,ATTENTIVE_NORMAL,0,3,0,0,0,43.2,1
P07_drowsiness,149.285,65.548,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,150.341,66.604,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,151.359,67.622,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,152.369,68.632,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,153.524,69.787,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,154.549,70.812,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,155.567,71.83,ATTENTIVE_NORMAL,0,3,0,0,0,43,1
P07_drowsiness,156.567,72.83,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,157.588,73.851,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,158.645,74.908,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,159.689,75.952,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,160.698,76.961,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,161.706,77.969,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,162.842,79.105,ATTENTIVE_NORMAL,0,3,1,0,0,43,1
P07_drowsiness,163.905,80.168,ATTENTIVE_NORMAL,0,3,0,1,0,43,1
P07_drowsiness,164.939,81.202,ATTENTIVE_NORMAL,0,3,0,1,0,43,1
P07_drowsiness,165.984,82.247,ATTENTIVE_NORMAL,0,3,0,1,0,43,1
P07_drowsiness,167.052,83.315,ATTENTIVE_NORMAL,0,3,0,1,0,42.6,1
P07_drowsiness,168.19,84.453,ATTENTIVE_NORMAL,0,3,0,1,0,42,1
P07_drowsiness,169.205,85.468,ATTENTIVE_NORMAL,0,3,0,1,0,41.4,1
P07_drowsiness,170.255,86.518,ATTENTIVE_NORMAL,0,3,0,1,0,40.6,1
P07_drowsiness,171.305,87.568,ATTENTIVE_NORMAL,0,3,0,1,0,40,1
P07_drowsiness,172.464,88.727,DISTRACTION_CONFIRMED,0,3,0,1,0,39.4,1
P07_drowsiness,173.521,89.784,ATTENTIVE_NORMAL,0,3,0,1,0,39.2,1
P07_drowsiness,174.524,90.787,ATTENTIVE_NORMAL,0,3,0,1,0,38.8,1
P07_drowsiness,175.539,91.802,ATTENTIVE_NORMAL,0,3,1,1,0,38.8,1
P07_drowsiness,176.546,92.809,ATTENTIVE_NORMAL,1,3,1,1,0,38.6,1
P07_drowsiness,177.691,93.954,DISTRACTION_CONFIRMED,0,3,1,1,0,38.4,1
P07_drowsiness,178.825,95.088,ATTENTIVE_NORMAL,0,3,1,1,0,38.2,1
P07_drowsiness,179.864,96.127,ATTENTIVE_NORMAL,0,3,0,2,0,38.2,1
P07_drowsiness,180.897,97.16,ATTENTIVE_NORMAL,0,3,0,2,0,38,1
P07_drowsiness,181.934,98.197,ATTENTIVE_NORMAL,0,3,0,2,0,38,1
P07_drowsiness,182.983,99.246,ATTENTIVE_NORMAL,0,3,0,2,0,38.2,1
P07_drowsiness,184.045,100.308,ATTENTIVE_NORMAL,0,3,1,2,0,38.2,1
P07_drowsiness,185.084,101.347,ATTENTIVE_NORMAL,0,3,1,2,0,38.2,1
P07_drowsiness,186.093,102.356,ATTENTIVE_NORMAL,1,3,1,2,0,38.2,1
P07_drowsiness,187.163,103.426,ATTENTIVE_NORMAL,0,3,1,2,0,38,1
P07_drowsiness,188.267,104.53,ATTENTIVE_NORMAL,0,3,1,2,0,38,1
P07_drowsiness,189.316,105.579,ATTENTIVE_NORMAL,1,3,1,2,0,38,1
P07_drowsiness,190.337,106.6,ATTENTIVE_NORMAL,0,3,0,3,0,38,1
P07_drowsiness,191.372,107.635,ATTENTIVE_NORMAL,0,3,0,3,0,38,1
P07_drowsiness,192.377,108.64,ATTENTIVE_NORMAL,0,3,0,3,0,38,1
P07_drowsiness,193.45,109.713,ATTENTIVE_NORMAL,0,3,0,3,0,38,1
P07_drowsiness,194.453,110.716,ATTENTIVE_NORMAL,0,3,0,3,0,38,1
P07_drowsiness,195.455,111.718,ATTENTIVE_NORMAL,0,3,1,3,0,38,1
P07_drowsiness,196.473,112.736,ATTENTIVE_NORMAL,1,3,1,3,0,38,1
P07_drowsiness,197.487,113.75,ATTENTIVE_NORMAL,0,3,1,3,0,38,1
P07_drowsiness,198.564,114.827,ATTENTIVE_NORMAL,1,3,1,3,0,38,1
P07_drowsiness,199.601,115.864,ATTENTIVE_NORMAL,0,3,0,4,0,38,1
P07_drowsiness,200.616,116.879,ATTENTIVE_NORMAL,0,3,0,4,0,38,1
P07_drowsiness,201.624,117.887,ATTENTIVE_NORMAL,0,3,0,4,0,38,1
P07_drowsiness,202.658,118.921,ATTENTIVE_NORMAL,0,3,0,4,0,38,1
P07_drowsiness,203.748,120.011,ATTENTIVE_NORMAL,0,3,0,4,0,38,1
P07_drowsiness,204.75,121.013,ATTENTIVE_NORMAL,0,3,1,4,0,38,1
P07_drowsiness,205.794,122.057,ATTENTIVE_NORMAL,1,3,1,4,0,38,1
P07_drowsiness,206.796,123.059,ATTENTIVE_NORMAL,0,3,1,4,0,38,1
P07_drowsiness,207.813,124.076,ATTENTIVE_NORMAL,0,3,1,4,0,38,1
P07_drowsiness,208.875,125.138,ATTENTIVE_NORMAL,1,3,1,4,0,38,1
P07_drowsiness,209.885,126.148,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,38,1
P07_drowsiness,210.888,127.151,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,38,1
P07_drowsiness,211.897,128.16,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,38,1
P07_drowsiness,212.985,129.248,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,38,1
P07_drowsiness,214.041,130.304,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,38,1
