ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P10_drowsiness,61.533,32.587,ATTENTIVE_NORMAL,1,2,0,0,0,20.2,1
P10_drowsiness,62.591,33.645,ATTENTIVE_NORMAL,1,2,0,0,0,20,1
P10_drowsiness,63.701,34.755,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,20,1
P10_drowsiness,64.716,35.77,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,20,1
P10_drowsiness,65.748,36.802,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,20,1
P10_drowsiness,66.793,37.847,FATIGUE_DROWSINESS_EVENT,0,3,0,0,0,20,1
P10_drowsiness,67.824,38.878,ATTENTIVE_NORMAL,0,3,0,0,0,20,1
P10_drowsiness,68.954,40.008,ATTENTIVE_NORMAL,0,3,0,0,0,20,1
P10_drowsiness,69.982,41.036,ATTENTIVE_NORMAL,0,3,0,0,0,19.8,1
P10_drowsiness,71.005,42.059,ATTENTIVE_NORMAL,1,3,0,0,0,19.6,1
P10_drowsiness,72.069,43.123,ATTENTIVE_NORMAL,1,3,0,0,0,19.4,1
P10_drowsiness,73.085,44.139,ATTENTIVE_NORMAL,1,3,0,0,0,19.2,1
P10_drowsiness,74.185,45.239,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P10_drowsiness,75.22,46.274,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P10_drowsiness,76.234,47.288,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P10_drowsiness,77.25,48.304,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P10_drowsiness,78.324,49.378,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P10_drowsiness,79.422,50.476,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P10_drowsiness,80.424,51.478,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P10_drowsiness,81.5,52.554,FATIGUE_DROWSINESS_EVENT,0,4,0,0,0,19,1
P10_drowsiness,82.536,53.59,ATTENTIVE_NORMAL,0,4,0,0,0,19,1
P10_drowsiness,83.563,54.617,ATTENTIVE_NORMAL,0,4,0,0,0,19,1
P10_drowsiness,84.722,55.776,ATTENTIVE_NORMAL,1,4,1,0,0,19,1
P10_drowsiness,85.766,56.82,ATTENTIVE_NORMAL,1,4,1,0,0,19,1
P10_drowsiness,86.778,57.832,ATTENTIVE_NORMAL,1,4,1,0,0,19,1
P10_drowsiness,87.896,58.95,ATTENTIVE_NORMAL,1,4,1,0,0,19,1
P10_drowsiness,89.073,60.127,ATTENTIVE_NORMAL,1,4,0,1,0,19,1
P10_drowsiness,90.082,61.136,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,1,0,19,1
P10_drowsiness,91.111,62.165,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,1,0,19,1
P10_drowsiness,92.159,63.213,FATIGUE_DROWSINESS_CONFIRMED,1,4,1,1,0,19,1
P10_drowsiness,93.198,64.252,FATIGUE_DROWSINESS_CONFIRMED,1,4,1,1,0,19,1
P10_drowsiness,94.224,65.278,FATIGUE_DROWSINESS_EVENT,0,5,1,1,0,19,1
P10_drowsiness,95.274,66.328,ATTENTIVE_NORMAL,0,5,1,1,0,19,1
P10_drowsiness,96.295,67.349,ATTENTIVE_NORMAL,0,5,1,1,0,19,1
P10_drowsiness,97.384,68.438,ATTENTIVE_NORMAL,1,5,1,1,0,19,1
P10_drowsiness,98.51,69.564,ATTENTIVE_NORMAL,0,5,1,1,0,19,1
P10_drowsiness,99.516,70.57,DISTRACTION_CONFIRMED,1,5,1,1,0,19,1
P10_drowsiness,100.567,71.621,ATTENTIVE_NORMAL,0,5,0,2,0,19,1
P10_drowsiness,101.578,72.632,ATTENTIVE_NORMAL,0,5,0,2,0,19,1
P10_drowsiness,102.59,73.644,ATTENTIVE_NORMAL,0,5,0,2,0,19,1
P10_drowsiness,103.746,74.8,ATTENTIVE_NORMAL,0,5,1,2,0,19,1
P10_drowsiness,104.818,75.872,ATTENTIVE_NORMAL,1,5,1,2,0,19,1
P10_drowsiness,105.824,76.878,ATTENTIVE_NORMAL,0,5,1,2,0,19,1
P10_drowsiness,106.845,77.899,ATTENTIVE_NORMAL,0,5,1,2,0,19,1
P10_drowsiness,107.851,78.905,ATTENTIVE_NORMAL,1,5,0,3,0,19,1
P10_drowsiness,108.852,79.906,ATTENTIVE_NORMAL,1,5,0,3,0,19,1
P10_drowsiness,109.875,80.929,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P10_drowsiness,110.899,81.953,ATTENTIVE_NORMAL,1,5,1,3,0,19,1
P10_drowsiness,111.954,83.008,ATTENTIVE_NORMAL,1,5,1,3,0,19,1
P10_drowsiness,112.962,84.016,ATTENTIVE_NORMAL,1,5,1,3,0,19,1
P10_drowsiness,113.994,85.048,ATTENTIVE_NORMAL,1,5,1,3,0,19,1
P10_drowsiness,115.053,86.107,ATTENTIVE_NORMAL,1,5,0,4,0,19,1
P10_drowsiness,116.088,87.142,FATIGUE_DROWSINESS_CONFIRMED,1,5,0,4,0,19,1
P10_drowsiness,117.158,88.212,FATIGUE_DROWSINESS_CONFIRMED,1,5,1,4,0,19,1
P10_drowsiness,118.185,89.239,FATIGUE_DROWSINESS_CONFIRMED,1,5,1,4,0,19,1
P10_drowsiness,119.23,90.284,FATIGUE_DROWSINESS_CONFIRMED,1,5,1,4,0,19,1
P10_drowsiness,120.248,91.302,FATIGUE_FREQUENT_YAWNING,1,5,0,5,1,19,1
P10_drowsiness,121.269,92.323,FATIGUE_FREQUENT_YAWNING,1,5,0,5,1,19,1
P10_drowsiness,122.287,93.341,FATIGUE_FREQUENT_YAWNING,1,5,0,5,1,19,1
P10_drowsiness,123.351,94.405,FATIGUE_FREQUENT_YAWNING,1,5,0,5,1,19,1
P10_drowsiness,124.351,95.405,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
P10_drowsiness,125.372,96.426,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
P10_drowsiness,126.385,97.439,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
P10_drowsiness,127.391,98.445,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
P10_drowsiness,128.412,99.466,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
P10_drowsiness,129.42,100.474,FATIGUE_FREQUENT_YAWNING,0,6,0,5,1,19,1
