ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P04_drowsiness,101.479,35.371,DISTRACTION_CONFIRMED,1,2,0,0,0,20.8,1
P04_drowsiness,102.598,36.49,DISTRACTION_CONFIRMED,1,2,0,0,0,20.6,1
P04_drowsiness,103.738,37.63,DISTRACTION_CONFIRMED,1,2,0,0,0,20.4,1
P04_drowsiness,104.841,38.733,DISTRACTION_CONFIRMED,1,2,0,0,0,20.2,1
P04_drowsiness,105.861,39.753,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,106.925,40.817,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,107.983,41.875,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,108.99,42.882,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,110.073,43.965,ATTENTIVE_NORMAL,0,2,0,0,0,20,1
P04_drowsiness,111.074,44.966,ATTENTIVE_NORMAL,0,2,0,0,0,20,1
P04_drowsiness,112.081,45.973,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,113.209,47.101,DISTRACTION_CONFIRMED,0,2,0,0,0,20,1
P04_drowsiness,114.304,48.196,DISTRACTION_CONFIRMED,1,2,0,0,0,20,1
P04_drowsiness,115.333,49.225,ATTENTIVE_NORMAL,1,2,0,0,0,19.8,1
P04_drowsiness,116.379,50.271,DISTRACTION_CONFIRMED,1,2,0,0,0,19.6,1
P04_drowsiness,117.502,51.394,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19.6,1
P04_drowsiness,118.614,52.506,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19.4,1
P04_drowsiness,119.626,53.518,FATIGUE_DROWSINESS_EVENT,0,3,0,0,0,19.2,1
P04_drowsiness,120.698,54.59,ATTENTIVE_NORMAL,0,3,0,0,0,19.2,1
P04_drowsiness,121.726,55.618,ATTENTIVE_NORMAL,0,3,0,0,0,19.2,1
P04_drowsiness,122.759,56.651,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P04_drowsiness,123.812,57.704,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P04_drowsiness,124.887,58.779,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P04_drowsiness,125.954,59.846,ATTENTIVE_NORMAL,0,3,0,0,0,19.2,1
P04_drowsiness,126.969,60.861,ATTENTIVE_NORMAL,0,3,0,0,0,19.4,1
P04_drowsiness,127.973,61.865,ATTENTIVE_NORMAL,0,3,1,0,0,19.6,1
P04_drowsiness,129.081,62.973,ATTENTIVE_NORMAL,0,3,0,0,0,19.8,1
P04_drowsiness,130.094,63.986,ATTENTIVE_NORMAL,0,3,0,0,0,20,1
P04_drowsiness,131.189,65.081,ATTENTIVE_NORMAL,0,3,0,0,0,20,1
P04_drowsiness,132.317,66.209,ATTENTIVE_NORMAL,0,3,0,0,0,20.2,1
P04_drowsiness,133.322,67.214,ATTENTIVE_NORMAL,0,3,0,0,0,20.4,1
P04_drowsiness,134.335,68.227,ATTENTIVE_NORMAL,0,3,1,0,0,20.6,1
P04_drowsiness,135.365,69.257,ATTENTIVE_NORMAL,0,3,1,0,0,20.8,1
P04_drowsiness,136.367,70.259,ATTENTIVE_NORMAL,1,3,1,0,0,20.8,1
P04_drowsiness,137.453,71.345,ATTENTIVE_NORMAL,0,3,1,0,0,21,1
P04_drowsiness,138.481,72.373,ATTENTIVE_NORMAL,0,3,0,1,0,21.2,1
P04_drowsiness,139.491,73.383,ATTENTIVE_NORMAL,0,3,0,1,0,21.4,1
P04_drowsiness,140.561,74.453,ATTENTIVE_NORMAL,0,3,0,1,0,21.6,1
P04_drowsiness,141.643,75.535,ATTENTIVE_NORMAL,0,3,0,1,0,21.8,1
P04_drowsiness,142.729,76.621,ATTENTIVE_NORMAL,1,3,0,1,0,22,1
P04_drowsiness,143.741,77.633,ATTENTIVE_NORMAL,0,3,0,1,0,22,1
P04_drowsiness,144.752,78.644,ATTENTIVE_NORMAL,0,3,0,1,0,22,1
P04_drowsiness,145.842,79.734,ATTENTIVE_NORMAL,0,3,0,1,0,22,1
P04_drowsiness,146.874,80.766,ATTENTIVE_NORMAL,0,3,0,1,0,22,1
P04_drowsiness,147.887,81.779,ATTENTIVE_NORMAL,0,3,1,1,0,22,1
P04_drowsiness,148.895,82.787,ATTENTIVE_NORMAL,0,3,1,1,0,22,1
P04_drowsiness,149.951,83.843,ATTENTIVE_NORMAL,0,3,1,1,0,22,1
P04_drowsiness,150.981,84.873,ATTENTIVE_NORMAL,1,3,1,1,0,22,1
P04_drowsiness,152.003,85.895,ATTENTIVE_NORMAL,0,3,0,2,0,22,1
P04_drowsiness,153.026,86.918,ATTENTIVE_NORMAL,0,3,0,2,0,22,1
P04_drowsiness,154.101,87.993,ATTENTIVE_NORMAL,0,3,0,2,0,22,1
P04_drowsiness,155.11,89.002,ATTENTIVE_NORMAL,0,3,1,2,0,22,1
P04_drowsiness,156.163,90.055,ATTENTIVE_NORMAL,0,3,1,2,0,22.2,1
P04_drowsiness,157.195,91.087,ATTENTIVE_NORMAL,0,3,1,2,0,22.2,1
P04_drowsiness,158.301,92.193,ATTENTIVE_NORMAL,0,3,1,2,0,22.2,1
P04_drowsiness,159.383,93.275,ATTENTIVE_NORMAL,0,3,0,3,0,22.2,1
P04_drowsiness,160.463,94.355,ATTENTIVE_NORMAL,0,3,0,3,0,22.2,1
P04_drowsiness,161.514,95.406,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,162.551,96.443,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,163.654,97.546,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,164.726,98.618,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,165.735,99.627,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,166.845,100.737,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,167.894,101.786,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,168.957,102.849,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,170.029,103.921,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,171.066,104.958,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,172.073,105.965,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,173.097,106.989,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,174.097,107.989,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,175.101,108.993,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,176.17,110.062,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,177.208,111.1,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,178.239,112.131,ATTENTIVE_NORMAL,0,3,0,3,0,22,1
P04_drowsiness,179.363,113.255,ATTENTIVE_NORMAL,0,3,1,3,0,22,1
P04_drowsiness,180.367,114.259,ATTENTIVE_NORMAL,0,3,1,3,0,22,1
P04_drowsiness,181.384,115.276,ATTENTIVE_NORMAL,0,3,1,3,0,22,1
P04_drowsiness,182.39,116.282,ATTENTIVE_NORMAL,0,3,1,3,0,22,1
P04_drowsiness,183.417,117.309,ATTENTIVE_NORMAL,0,3,0,4,0,22,1
P04_drowsiness,184.498,118.39,ATTENTIVE_NORMAL,0,3,0,4,0,22.2,1
P04_drowsiness,185.512,119.404,ATTENTIVE_NORMAL,0,3,0,4,0,22.2,1
P04_drowsiness,186.531,120.423,ATTENTIVE_NORMAL,0,3,0,4,0,22.4,1
P04_drowsiness,187.562,121.454,ATTENTIVE_NORMAL,0,3,1,4,0,22.4,1
P04_drowsiness,188.643,122.535,ATTENTIVE_NORMAL,0,3,1,4,0,22.6,1
P04_drowsiness,189.655,123.547,ATTENTIVE_NORMAL,1,3,1,4,0,22.6,1
P04_drowsiness,190.682,124.574,ATTENTIVE_NORMAL,0,3,1,4,0,22.8,1
P04_drowsiness,191.693,125.585,ATTENTIVE_NORMAL,0,3,1,4,0,23,1
P04_drowsiness,192.711,126.603,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,23,1
P04_drowsiness,193.84,127.732,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,22.8,1
P04_drowsiness,194.882,128.774,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,22.8,1
P04_drowsiness,195.899,129.791,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,22.8,1
P04_drowsiness,196.995,130.887,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,22.8,1
P04_drowsiness,198.011,131.903,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,22.8,1
P04_drowsiness,199.059,132.951,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,24.2,1
P04_drowsiness,200.082,133.974,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,28.2,1
P04_drowsiness,201.145,135.037,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,31.4,1
P04_drowsiness,202.193,136.085,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,32.6,1
P04_drowsiness,203.245,137.137,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,30.6,1
P04_drowsiness,204.368,138.26,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,26,1
P04_drowsiness,205.382,139.274,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,22.2,1
P04_drowsiness,206.399,140.291,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,20,1
P04_drowsiness,207.412,141.304,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,19.8,1
P04_drowsiness,208.433,142.325,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,20,1
P04_drowsiness,209.516,143.408,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,20,1
P04_drowsiness,210.536,144.428,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,20,1
P04_drowsiness,211.545,145.437,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,212.576,146.468,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,213.635,147.527,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,214.662,148.554,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,215.814,149.706,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,216.815,150.707,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,217.854,151.746,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P04_drowsiness,218.862,152.754,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P04_drowsiness,219.87,153.762,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P04_drowsiness,220.979,154.871,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P04_drowsiness,221.979,155.871,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P04_drowsiness,222.988,156.88,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
