ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P02_drowsiness,89.86,48.286,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,90.876,49.302,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,91.919,50.345,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,92.992,51.418,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,94.055,52.481,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,95.058,53.484,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,96.081,54.507,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,97.124,55.55,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,98.135,56.561,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,99.172,57.598,ATTENTIVE_NORMAL,0,3,0,0,0,22,1
P02_drowsiness,100.183,58.609,FACE_NOT_VISIBLE_OR_SEARCHING,0,3,0,0,0,22,1
P02_drowsiness,101.266,59.692,DISTRACTION_CONFIRMED,0,3,0,0,0,22,1
P02_drowsiness,102.267,60.693,DISTRACTION_CONFIRMED,0,3,0,0,0,21.8,1
P02_drowsiness,103.327,61.753,DISTRACTION_CONFIRMED,0,3,0,0,0,21.8,1
P02_drowsiness,104.327,62.753,ATTENTIVE_NORMAL,0,3,0,0,0,21.8,1
P02_drowsiness,105.362,63.788,ATTENTIVE_NORMAL,0,3,0,0,0,21.8,1
P02_drowsiness,106.406,64.832,ATTENTIVE_NORMAL,0,3,0,0,0,21.6,1
P02_drowsiness,107.439,65.865,ATTENTIVE_NORMAL,0,3,0,0,0,21.4,1
P02_drowsiness,108.546,66.972,ATTENTIVE_NORMAL,0,3,0,0,0,21.2,1
P02_drowsiness,109.58,68.006,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,110.631,69.057,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,111.642,70.068,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,112.652,71.078,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,113.768,72.194,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,114.779,73.205,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,115.871,74.297,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,116.879,75.305,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,117.991,76.417,DISTRACTION_CONFIRMED,0,3,0,0,0,21,1
P02_drowsiness,119.154,77.58,DISTRACTION_CONFIRMED,0,3,0,0,0,21,1
P02_drowsiness,120.203,78.629,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,121.261,79.687,ATTENTIVE_NORMAL,0,3,0,0,0,21,1
P02_drowsiness,122.362,80.788,DISTRACTION_CONFIRMED,0,3,0,0,0,21,1
P02_drowsiness,123.379,81.805,DISTRACTION_CONFIRMED,0,3,0,0,0,21,1
P02_drowsiness,124.393,82.819,DISTRACTION_CONFIRMED,0,3,0,0,0,20.8,1
P02_drowsiness,125.427,83.853,DISTRACTION_CONFIRMED,0,3,0,0,0,20.6,1
P02_drowsiness,126.46,84.886,DISTRACTION_CONFIRMED,0,3,0,0,0,20.2,1
P02_drowsiness,127.512,85.938,DISTRACTION_CONFIRMED,0,3,0,0,0,20,1
P02_drowsiness,128.535,86.961,DISTRACTION_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,129.659,88.085,DISTRACTION_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,130.664,89.09,DISTRACTION_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,131.75,90.176,DISTRACTION_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,132.805,91.231,DISTRACTION_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,133.934,92.36,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,135.067,93.493,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,136.231,94.657,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,137.247,95.673,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,20,1
P02_drowsiness,138.325,96.751,FATIGUE_DROWSINESS_CONFIRMED,0,3,0,0,0,20,1
P02_drowsiness,139.376,97.802,FATIGUE_DROWSINESS_EVENT,0,4,0,0,0,20,1
P02_drowsiness,140.381,98.807,ATTENTIVE_NORMAL,0,4,0,0,0,20,1
P02_drowsiness,141.381,99.807,ATTENTIVE_NORMAL,0,4,0,0,0,20,1
P02_drowsiness,142.543,100.969,ATTENTIVE_NORMAL,0,4,0,0,0,20,1
P02_drowsiness,143.573,101.999,ATTENTIVE_NORMAL,0,4,0,0,0,20,1
P02_drowsiness,144.585,103.011,ATTENTIVE_NORMAL,0,4,1,0,0,20,1
P02_drowsiness,145.633,104.059,ATTENTIVE_NORMAL,0,4,1,0,0,20,1
P02_drowsiness,146.642,105.068,ATTENTIVE_NORMAL,0,4,1,0,0,20,1
P02_drowsiness,147.649,106.075,ATTENTIVE_NORMAL,0,4,1,0,0,20,1
P02_drowsiness,148.664,107.09,ATTENTIVE_NORMAL,0,4,1,0,0,20,1
P02_drowsiness,149.68,108.106,ATTENTIVE_NORMAL,0,4,1,0,0,20.2,1
P02_drowsiness,150.683,109.109,ATTENTIVE_NORMAL,0,4,0,1,0,20.2,1
P02_drowsiness,151.732,110.158,ATTENTIVE_NORMAL,0,4,0,1,0,20.4,1
P02_drowsiness,152.736,111.162,ATTENTIVE_NORMAL,0,4,0,1,0,20.8,1
P02_drowsiness,153.783,112.209,ATTENTIVE_NORMAL,0,4,0,1,0,20.8,1
P02_drowsiness,154.919,113.345,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,155.984,114.41,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,157.091,115.517,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,158.098,116.524,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,159.159,117.585,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,160.22,118.646,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,161.324,119.75,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,162.357,120.783,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,163.418,121.844,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,164.477,122.903,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,165.485,123.911,ATTENTIVE_NORMAL,0,4,1,1,0,21,1
P02_drowsiness,166.489,124.915,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,167.512,125.938,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,168.541,126.967,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,169.556,127.982,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,170.557,128.983,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,171.575,130.001,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,172.611,131.037,ATTENTIVE_NORMAL,0,4,0,1,0,20.8,1
P02_drowsiness,173.631,132.057,ATTENTIVE_NORMAL,0,4,0,1,0,20.8,1
P02_drowsiness,174.765,133.191,ATTENTIVE_NORMAL,0,4,0,1,0,21,1
P02_drowsiness,175.767,134.193,ATTENTIVE_NORMAL,0,4,0,1,0,21.2,1
P02_drowsiness,176.792,135.218,ATTENTIVE_NORMAL,0,4,0,1,0,21.4,1
P02_drowsiness,177.875,136.301,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,178.932,137.358,ATTENTIVE_NORMAL,0,4,0,1,0,22.4,1
P02_drowsiness,179.935,138.361,ATTENTIVE_NORMAL,0,4,0,1,0,22.4,1
P02_drowsiness,180.953,139.379,ATTENTIVE_NORMAL,0,4,0,1,0,22.4,1
P02_drowsiness,182.018,140.444,ATTENTIVE_NORMAL,0,4,0,1,0,22.2,1
P02_drowsiness,183.062,141.488,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,184.105,142.531,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,185.175,143.601,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,186.281,144.707,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,187.361,145.787,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,188.404,146.83,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,189.467,147.893,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,190.5,148.926,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,191.543,149.969,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,192.627,151.053,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,193.683,152.109,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,194.696,153.122,FACE_NOT_VISIBLE_OR_SEARCHING,0,4,0,1,0,22,1
P02_drowsiness,195.711,154.137,FACE_NOT_VISIBLE_OR_SEARCHING,0,4,0,1,0,22,1
P02_drowsiness,196.74,155.166,FACE_NOT_VISIBLE_OR_SEARCHING,0,4,0,1,0,22,1
P02_drowsiness,197.86,156.286,DISTRACTION_CONFIRMED,0,4,0,1,0,22,1
P02_drowsiness,198.989,157.415,ATTENTIVE_NORMAL,0,4,0,1,0,22,1
P02_drowsiness,200.024,158.45,ATTENTIVE_NORMAL,0,4,1,1,0,22.2,1
P02_drowsiness,201.106,159.532,ATTENTIVE_NORMAL,0,4,1,1,0,22.2,1
P02_drowsiness,202.107,160.533,ATTENTIVE_NORMAL,0,4,1,1,0,22.2,1
P02_drowsiness,203.153,161.579,ATTENTIVE_NORMAL,0,4,1,1,0,22.2,1
P02_drowsiness,204.178,162.604,ATTENTIVE_NORMAL,0,4,1,1,0,22.2,1
P02_drowsiness,205.199,163.625,ATTENTIVE_NORMAL,0,4,1,1,0,22,1
P02_drowsiness,206.233,164.659,ATTENTIVE_NORMAL,0,4,0,2,0,22,1
P02_drowsiness,207.312,165.738,ATTENTIVE_NORMAL,0,4,1,2,0,22,1
P02_drowsiness,208.439,166.865,ATTENTIVE_NORMAL,0,4,1,2,0,22,1
P02_drowsiness,209.505,167.931,ATTENTIVE_NORMAL,0,4,1,2,0,22,1
P02_drowsiness,210.526,168.952,ATTENTIVE_NORMAL,0,4,1,2,0,22,1
P02_drowsiness,211.538,169.964,ATTENTIVE_NORMAL,0,4,1,2,0,22.2,1
P02_drowsiness,212.59,171.016,ATTENTIVE_NORMAL,0,4,0,3,0,22.2,1
P02_drowsiness,213.656,172.082,ATTENTIVE_NORMAL,0,4,0,3,0,22.2,1
P02_drowsiness,214.784,173.21,ATTENTIVE_NORMAL,0,4,0,3,0,22.2,1
P02_drowsiness,215.801,174.227,ATTENTIVE_NORMAL,0,4,1,3,0,22,1
P02_drowsiness,216.941,175.367,ATTENTIVE_NORMAL,0,4,1,3,0,22,1
P02_drowsiness,217.948,176.374,ATTENTIVE_NORMAL,0,4,1,3,0,22,1
P02_drowsiness,218.966,177.392,ATTENTIVE_NORMAL,0,4,1,3,0,22,1
P02_drowsiness,220.037,178.463,ATTENTIVE_NORMAL,0,4,0,4,0,22,1
P02_drowsiness,221.059,179.485,ATTENTIVE_NORMAL,0,4,0,4,0,22,1
P02_drowsiness,222.106,180.532,ATTENTIVE_NORMAL,0,4,0,4,0,22,1
P02_drowsiness,223.223,181.649,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,224.245,182.671,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,225.318,183.744,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,226.357,184.783,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,227.371,185.797,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,228.501,186.927,ATTENTIVE_NORMAL,0,4,1,4,0,22,1
P02_drowsiness,229.528,187.954,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,22,1
P02_drowsiness,230.558,188.984,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,22,1
P02_drowsiness,231.565,189.991,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,22,1
P02_drowsiness,232.629,191.055,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.8,1
P02_drowsiness,233.704,192.13,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.6,1
P02_drowsiness,234.723,193.149,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.4,1
P02_drowsiness,235.754,194.18,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.2,1
P02_drowsiness,236.784,195.21,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.2,1
P02_drowsiness,237.917,196.343,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21.2,1
P02_drowsiness,238.962,197.388,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,240.038,198.464,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,241.149,199.575,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,242.161,200.587,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,243.177,201.603,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,244.212,202.638,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,21,1
P02_drowsiness,245.241,203.667,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,21,1
P02_drowsiness,246.258,204.684,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20.8,1
P02_drowsiness,247.298,205.724,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20.6,1
P02_drowsiness,248.337,206.763,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20.4,1
P02_drowsiness,249.366,207.792,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20.2,1
P02_drowsiness,250.405,208.831,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,20,1
P02_drowsiness,251.463,209.889,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,252.463,210.889,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,253.528,211.954,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,254.66,213.086,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,255.707,214.133,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,256.708,215.134,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,257.722,216.148,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,258.824,217.25,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,259.831,218.257,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,260.927,219.353,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
P02_drowsiness,262.039,220.465,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,20,1
