ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P08_drowsiness,104.663,63.291,ATTENTIVE_NORMAL,0,3,0,2,0,22,1
P08_drowsiness,105.678,64.306,ATTENTIVE_NORMAL,0,3,1,2,0,22,1
P08_drowsiness,106.708,65.336,ATTENTIVE_NORMAL,0,3,1,2,0,22.2,1
P08_drowsiness,107.71,66.338,ATTENTIVE_NORMAL,0,3,1,2,0,22.4,1
P08_drowsiness,108.739,67.367,ATTENTIVE_NORMAL,0,3,0,3,0,22.6,1
P08_drowsiness,109.743,68.371,ATTENTIVE_NORMAL,0,3,0,3,0,22.6,1
P08_drowsiness,110.763,69.391,ATTENTIVE_NORMAL,0,3,0,3,0,23,1
P08_drowsiness,111.784,70.412,ATTENTIVE_NORMAL,0,3,1,3,0,24.4,1
P08_drowsiness,112.788,71.416,ATTENTIVE_NORMAL,0,3,1,3,0,25.6,1
P08_drowsiness,113.8,72.428,ATTENTIVE_NORMAL,0,3,1,3,0,25.4,1
P08_drowsiness,114.944,73.572,ATTENTIVE_NORMAL,0,3,0,4,0,25.2,1
P08_drowsiness,116.1,74.728,ATTENTIVE_NORMAL,0,3,0,4,0,23.8,1
P08_drowsiness,117.129,75.757,ATTENTIVE_NORMAL,0,3,0,4,0,23.2,1
P08_drowsiness,118.148,76.776,ATTENTIVE_NORMAL,0,3,1,4,0,23.6,1
P08_drowsiness,119.148,77.776,ATTENTIVE_NORMAL,0,3,0,4,0,24,1
P08_drowsiness,120.15,78.778,ATTENTIVE_NORMAL,0,3,0,4,0,24.4,1
P08_drowsiness,121.229,79.857,ATTENTIVE_NORMAL,0,3,1,4,0,25.8,1
P08_drowsiness,122.395,81.023,ATTENTIVE_NORMAL,0,3,0,4,0,25.8,1
P08_drowsiness,123.409,82.037,ATTENTIVE_NORMAL,0,3,0,4,0,25.4,1
P08_drowsiness,124.417,83.045,ATTENTIVE_NORMAL,0,3,0,4,0,24.8,1
P08_drowsiness,125.45,84.078,ATTENTIVE_NORMAL,0,3,1,4,0,23.6,1
P08_drowsiness,126.466,85.094,ATTENTIVE_NORMAL,0,3,1,4,0,23,1
P08_drowsiness,127.544,86.172,ATTENTIVE_NORMAL,0,3,1,4,0,23.4,1
P08_drowsiness,128.571,87.199,ATTENTIVE_NORMAL,0,3,1,4,0,24.2,1
P08_drowsiness,129.584,88.212,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,24.4,1
P08_drowsiness,130.649,89.277,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,25.6,1
P08_drowsiness,131.767,90.395,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.8,1
P08_drowsiness,132.779,91.407,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,25,1
P08_drowsiness,133.831,92.459,FATIGUE_FREQUENT_YAWNING,0,3,0,5,1,25,1
P08_drowsiness,134.867,93.495,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,24.6,1
P08_drowsiness,135.878,94.506,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,23.8,1
P08_drowsiness,136.894,95.522,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,24,1
P08_drowsiness,138.023,96.651,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25,1
P08_drowsiness,139.037,97.665,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.8,1
P08_drowsiness,140.135,98.763,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.8,1
P08_drowsiness,141.153,99.781,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.4,1
P08_drowsiness,142.27,100.898,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.4,1
P08_drowsiness,143.29,101.918,FATIGUE_FREQUENT_YAWNING,1,3,0,5,1,25.4,1
P08_drowsiness,144.302,102.93,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,25.6,1
P08_drowsiness,145.309,103.937,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,25.6,1
P08_drowsiness,146.361,104.989,FATIGUE_FREQUENT_YAWNING,0,4,0,5,1,25.4,1
