ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P03_drowsiness1,64.683,38.003,ATTENTIVE_NORMAL,0,2,0,0,0,19,1
P03_drowsiness1,65.729,39.049,ATTENTIVE_NORMAL,0,2,0,0,0,19,1
P03_drowsiness1,66.77,40.09,ATTENTIVE_NORMAL,0,2,0,0,0,19,1
P03_drowsiness1,67.779,41.099,ATTENTIVE_NORMAL,0,2,0,0,0,19,1
P03_drowsiness1,68.924,42.244,DISTRACTION_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,70.051,43.371,DISTRACTION_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,71.184,44.504,DISTRACTION_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,72.294,45.614,DISTRACTION_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,73.296,46.616,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,74.359,47.679,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,75.466,48.786,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,76.614,49.934,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,19,1
P03_drowsiness1,77.624,50.944,FATIGUE_DROWSINESS_EVENT,0,3,0,0,0,19,1
P03_drowsiness1,78.675,51.995,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,79.828,53.148,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,80.948,54.268,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,81.956,55.276,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,83.068,56.388,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,84.078,57.398,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,85.164,58.484,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,86.178,59.498,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,87.272,60.592,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,88.277,61.597,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,89.36,62.68,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,90.41,63.73,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,91.481,64.801,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,92.49,65.81,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,93.56,66.88,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,94.622,67.942,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P03_drowsiness1,95.635,68.955,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,96.639,69.959,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,97.721,71.041,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,98.788,72.108,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,99.909,73.229,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,100.913,74.233,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,101.958,75.278,DISTRACTION_CONFIRMED,0,3,0,0,0,19,1
P03_drowsiness1,103.053,76.373,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,104.153,77.473,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,105.196,78.516,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,106.317,79.637,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,107.346,80.666,ATTENTIVE_NORMAL,0,3,0,0,0,19,1
P03_drowsiness1,108.468,81.788,DISTRACTION_CONFIRMED,1,3,0,0,0,19,1
P03_drowsiness1,109.478,82.798,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P03_drowsiness1,110.578,83.898,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P03_drowsiness1,111.622,84.942,ATTENTIVE_NORMAL,1,3,0,0,0,19,1
P03_drowsiness1,112.756,86.076,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P03_drowsiness1,113.823,87.143,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,0,0,19,1
P03_drowsiness1,114.844,88.164,FATIGUE_DROWSINESS_CONFIRMED,1,3,1,0,0,19,1
P03_drowsiness1,115.846,89.166,FATIGUE_DROWSINESS_CONFIRMED,1,3,1,0,0,19,1
P03_drowsiness1,116.917,90.237,FATIGUE_DROWSINESS_CONFIRMED,1,3,1,0,0,19,1
P03_drowsiness1,117.939,91.259,FATIGUE_DROWSINESS_EVENT,0,4,0,1,0,19,1
P03_drowsiness1,118.947,92.267,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,120.121,93.441,DISTRACTION_CONFIRMED,0,4,0,1,0,19,1
P03_drowsiness1,121.139,94.459,DISTRACTION_CONFIRMED,0,4,0,1,0,19,1
P03_drowsiness1,122.14,95.46,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,123.173,96.493,ATTENTIVE_NORMAL,1,4,0,1,0,19,1
P03_drowsiness1,124.255,97.575,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,125.31,98.63,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,126.324,99.644,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,127.377,100.697,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,128.427,101.747,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,129.49,102.81,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,130.502,103.822,ATTENTIVE_NORMAL,0,4,0,1,0,19,1
P03_drowsiness1,131.529,104.849,ATTENTIVE_NORMAL,0,4,1,1,0,19,1
P03_drowsiness1,132.535,105.855,ATTENTIVE_NORMAL,0,4,1,1,0,19,1
P03_drowsiness1,133.6,106.92,ATTENTIVE_NORMAL,0,4,0,2,0,19,1
P03_drowsiness1,134.615,107.935,ATTENTIVE_NORMAL,0,4,0,2,0,19,1
P03_drowsiness1,135.642,108.962,ATTENTIVE_NORMAL,0,4,0,2,0,19,1
P03_drowsiness1,136.67,109.99,ATTENTIVE_NORMAL,0,4,0,2,0,19,1
P03_drowsiness1,137.839,111.159,ATTENTIVE_NORMAL,0,4,0,2,0,18.8,1
P03_drowsiness1,138.864,112.184,ATTENTIVE_NORMAL,0,4,0,2,0,18.8,1
P03_drowsiness1,139.987,113.307,ATTENTIVE_NORMAL,0,4,0,2,0,18.8,1
P03_drowsiness1,141.055,114.375,ATTENTIVE_NORMAL,0,4,0,2,0,18.8,1
P03_drowsiness1,142.074,115.394,ATTENTIVE_NORMAL,0,4,1,2,0,18.8,1
P03_drowsiness1,143.123,116.443,ATTENTIVE_NORMAL,1,4,1,2,0,19,1
P03_drowsiness1,144.25,117.57,ATTENTIVE_NORMAL,0,4,1,2,0,19,1
P03_drowsiness1,145.326,118.646,ATTENTIVE_NORMAL,0,4,1,2,0,18.8,1
P03_drowsiness1,146.331,119.651,ATTENTIVE_NORMAL,0,4,1,2,0,18.6,1
P03_drowsiness1,147.415,120.735,ATTENTIVE_NORMAL,0,4,0,3,0,18.6,1
P03_drowsiness1,148.416,121.736,ATTENTIVE_NORMAL,0,4,0,3,0,18.6,1
P03_drowsiness1,149.509,122.829,ATTENTIVE_NORMAL,0,4,0,3,0,18.6,1
P03_drowsiness1,150.644,123.964,DISTRACTION_CONFIRMED,0,4,0,3,0,18.8,1
P03_drowsiness1,151.667,124.987,ATTENTIVE_NORMAL,1,4,0,3,0,19,1
P03_drowsiness1,152.755,126.075,ATTENTIVE_NORMAL,1,4,0,3,0,19,1
P03_drowsiness1,153.761,127.081,ATTENTIVE_NORMAL,0,4,0,3,0,19,1
P03_drowsiness1,154.825,128.145,ATTENTIVE_NORMAL,0,4,0,3,0,19,1
P03_drowsiness1,155.861,129.181,ATTENTIVE_NORMAL,0,4,0,3,0,19,1
P03_drowsiness1,156.882,130.202,ATTENTIVE_NORMAL,1,4,0,3,0,19,1
P03_drowsiness1,157.976,131.296,ATTENTIVE_NORMAL,1,4,0,3,0,19,1
P03_drowsiness1,159.002,132.322,ATTENTIVE_NORMAL,1,4,0,3,0,19,1
P03_drowsiness1,160.101,133.421,DISTRACTION_CONFIRMED,1,4,0,3,0,19,1
P03_drowsiness1,161.123,134.443,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,3,0,19,1
P03_drowsiness1,162.162,135.482,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,3,0,19,1
P03_drowsiness1,163.18,136.5,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,3,0,19,1
P03_drowsiness1,164.218,137.538,FATIGUE_DROWSINESS_CONFIRMED,1,4,0,3,0,19,1
P03_drowsiness1,165.242,138.562,FATIGUE_DROWSINESS_EVENT,0,5,0,3,0,19,1
P03_drowsiness1,166.245,139.565,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,167.319,140.639,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,168.421,141.741,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,169.543,142.863,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,170.552,143.872,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,171.657,144.977,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,172.666,145.986,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,173.683,147.003,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,174.754,148.074,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,175.758,149.078,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,176.91,150.23,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,177.913,151.233,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,178.995,152.315,ATTENTIVE_NORMAL,0,5,0,3,0,19,1
P03_drowsiness1,180.014,153.334,ATTENTIVE_NORMAL,1,5,1,3,0,19,1
P03_drowsiness1,181.058,154.378,ATTENTIVE_NORMAL,0,5,1,3,0,19,1
P03_drowsiness1,182.126,155.446,DISTRACTION_CONFIRMED,0,5,1,3,0,19,1
P03_drowsiness1,183.142,156.462,ATTENTIVE_NORMAL,0,5,1,3,0,19,1
P03_drowsiness1,184.282,157.602,DISTRACTION_CONFIRMED,0,5,1,3,0,19,1
P03_drowsiness1,185.305,158.625,ATTENTIVE_NORMAL,0,5,1,3,0,19,1
P03_drowsiness1,186.411,159.731,ATTENTIVE_NORMAL,0,5,0,4,0,19,1
P03_drowsiness1,187.53,160.85,ATTENTIVE_NORMAL,0,5,0,4,0,19,1
P03_drowsiness1,188.613,161.933,ATTENTIVE_NORMAL,0,5,0,4,0,19,1
P03_drowsiness1,189.614,162.934,ATTENTIVE_NORMAL,0,5,1,4,0,19,1
P03_drowsiness1,190.643,163.963,ATTENTIVE_NORMAL,0,5,1,4,0,19,1
P03_drowsiness1,191.734,165.054,ATTENTIVE_NORMAL,0,5,1,4,0,19,1
P03_drowsiness1,192.756,166.076,DISTRACTION_CONFIRMED,0,5,1,4,0,19,1
P03_drowsiness1,193.918,167.238,DISTRACTION_CONFIRMED,0,5,1,4,0,19,1
P03_drowsiness1,194.974,168.294,ATTENTIVE_NORMAL,0,5,1,4,0,19,1
P03_drowsiness1,195.978,169.298,DISTRACTION_CONFIRMED,0,5,1,4,0,19,1
P03_drowsiness1,197.143,170.463,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,198.19,171.51,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,199.246,172.566,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,200.273,173.593,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,201.275,174.595,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,202.333,175.653,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
P03_drowsiness1,203.34,176.66,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,19,1
