ExperimentName,ElapsedSeconds,Adjusted time,FinalSystemDecision,ConfirmedDrowsinessFlag,DrowsyEventCount,YawnCandidateActive,YawningEventCount,FrequentYawningAlert,SpeedDisplayKmh,AlertsEnabled
P09_drowsiness,51.444,28.967,ATTENTIVE_NORMAL,0,2,0,0,0,63.6,1
P09_drowsiness,52.498,30.021,ATTENTIVE_NORMAL,0,2,0,0,0,56.8,1
P09_drowsiness,53.571,31.094,ATTENTIVE_NORMAL,0,2,0,0,0,49,1
P09_drowsiness,54.671,32.194,ATTENTIVE_NORMAL,1,2,0,0,0,42,1
P09_drowsiness,55.721,33.244,DISTRACTION_CONFIRMED,1,2,0,0,0,38.2,1
P09_drowsiness,56.856,34.379,DISTRACTION_CONFIRMED,1,2,0,0,0,41.6,1
P09_drowsiness,57.881,35.404,DISTRACTION_CONFIRMED,1,2,0,0,0,46.4,1
P09_drowsiness,59.044,36.567,DISTRACTION_CONFIRMED,1,2,0,0,0,50.4,1
P09_drowsiness,60.091,37.614,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,53.4,1
P09_drowsiness,61.216,38.739,FATIGUE_DROWSINESS_CONFIRMED,1,2,0,0,0,56,1
P09_drowsiness,62.227,39.75,FATIGUE_DROWSINESS_EVENT,0,3,0,0,0,57,1
P09_drowsiness,63.249,40.772,ATTENTIVE_NORMAL,0,3,0,0,0,55.8,1
P09_drowsiness,64.377,41.9,ATTENTIVE_NORMAL,0,3,0,0,0,52.2,1
P09_drowsiness,65.398,42.921,ATTENTIVE_NORMAL,0,3,0,0,0,38.4,1
P09_drowsiness,66.405,43.928,ATTENTIVE_NORMAL,0,3,0,0,0,32.4,1
P09_drowsiness,67.41,44.933,DISTRACTION_CONFIRMED,1,3,0,0,0,28.6,1
P09_drowsiness,68.436,45.959,ATTENTIVE_NORMAL,1,3,1,0,0,25.4,1
P09_drowsiness,69.462,46.985,ATTENTIVE_NORMAL,0,3,1,0,0,24.6,1
P09_drowsiness,70.5,48.023,ATTENTIVE_NORMAL,1,3,1,0,0,24.4,1
P09_drowsiness,71.522,49.045,DISTRACTION_CONFIRMED,0,3,0,1,0,24.2,1
P09_drowsiness,72.602,50.125,DISTRACTION_CONFIRMED,0,3,0,1,0,22.8,1
P09_drowsiness,73.604,51.127,DISTRACTION_CONFIRMED,1,3,0,1,0,23.4,1
P09_drowsiness,74.606,52.129,ATTENTIVE_NORMAL,0,3,0,1,0,24.4,1
P09_drowsiness,75.63,53.153,ATTENTIVE_NORMAL,0,3,1,1,0,26,1
P09_drowsiness,76.694,54.217,ATTENTIVE_NORMAL,0,3,1,1,0,29.2,1
P09_drowsiness,77.8,55.323,ATTENTIVE_NORMAL,1,3,1,1,0,28,1
P09_drowsiness,78.805,56.328,DISTRACTION_CONFIRMED,1,3,0,2,0,27.4,1
P09_drowsiness,79.892,57.415,ATTENTIVE_NORMAL,1,3,0,2,0,26.6,1
P09_drowsiness,80.938,58.461,DISTRACTION_CONFIRMED,1,3,0,2,0,24.6,1
P09_drowsiness,82.113,59.636,DISTRACTION_CONFIRMED,1,3,0,2,0,23.6,1
P09_drowsiness,83.149,60.672,FATIGUE_DROWSINESS_CONFIRMED,1,3,0,2,0,23.8,1
P09_drowsiness,84.164,61.687,FATIGUE_DROWSINESS_EVENT,0,4,1,2,0,23.6,1
P09_drowsiness,85.26,62.783,ATTENTIVE_NORMAL,0,4,1,2,0,23.6,1
P09_drowsiness,86.325,63.848,ATTENTIVE_NORMAL,0,4,1,2,0,24,1
P09_drowsiness,87.343,64.866,DISTRACTION_CONFIRMED,1,4,0,3,0,23.8,1
P09_drowsiness,88.47,65.993,DISTRACTION_CONFIRMED,0,4,0,3,0,23.4,1
P09_drowsiness,89.508,67.031,DISTRACTION_CONFIRMED,0,4,0,3,0,25.4,1
P09_drowsiness,90.642,68.165,DISTRACTION_CONFIRMED,1,4,1,3,0,26.2,1
P09_drowsiness,91.656,69.179,DISTRACTION_CONFIRMED,0,4,1,3,0,25.8,1
P09_drowsiness,92.775,70.298,DISTRACTION_CONFIRMED,1,4,0,3,0,26.6,1
P09_drowsiness,93.818,71.341,DISTRACTION_CONFIRMED,0,4,0,3,0,24.6,1
P09_drowsiness,94.872,72.395,DISTRACTION_CONFIRMED,0,4,0,3,0,24.6,1
P09_drowsiness,95.883,73.406,ATTENTIVE_NORMAL,0,4,1,3,0,25.8,1
P09_drowsiness,96.898,74.421,ATTENTIVE_NORMAL,0,4,1,3,0,25.8,1
P09_drowsiness,97.949,75.472,ATTENTIVE_NORMAL,0,4,1,3,0,25.6,1
P09_drowsiness,99.088,76.611,DISTRACTION_CONFIRMED,1,4,0,4,0,25.4,1
P09_drowsiness,100.116,77.639,DISTRACTION_CONFIRMED,0,4,0,4,0,24.4,1
P09_drowsiness,101.197,78.72,ATTENTIVE_NORMAL,0,4,0,4,0,23.8,1
P09_drowsiness,102.252,79.775,ATTENTIVE_NORMAL,1,4,1,4,0,26,1
P09_drowsiness,103.389,80.912,ATTENTIVE_NORMAL,0,4,0,4,0,26.8,1
P09_drowsiness,104.391,81.914,ATTENTIVE_NORMAL,0,4,1,4,0,27,1
P09_drowsiness,105.405,82.928,ATTENTIVE_NORMAL,1,4,0,4,0,26.4,1
P09_drowsiness,106.527,84.05,ATTENTIVE_NORMAL,0,4,0,4,0,24.4,1
P09_drowsiness,107.628,85.151,ATTENTIVE_NORMAL,0,4,0,4,0,24,1
P09_drowsiness,108.634,86.157,ATTENTIVE_NORMAL,1,4,1,4,0,24.8,1
P09_drowsiness,109.761,87.284,DISTRACTION_CONFIRMED,1,4,1,4,0,25.2,1
P09_drowsiness,110.764,88.287,DISTRACTION_CONFIRMED,1,4,1,4,0,24.4,1
P09_drowsiness,111.779,89.302,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,24.6,1
P09_drowsiness,112.901,90.424,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,23.4,1
P09_drowsiness,113.921,91.444,FATIGUE_FREQUENT_YAWNING,1,4,0,5,1,24.4,1
P09_drowsiness,115.061,92.584,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,25.6,1
P09_drowsiness,116.102,93.625,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,26.2,1
P09_drowsiness,117.294,94.817,FATIGUE_FREQUENT_YAWNING,1,5,0,5,1,26.4,1
P09_drowsiness,118.297,95.82,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,26.4,1
P09_drowsiness,119.339,96.862,FATIGUE_FREQUENT_YAWNING,0,5,0,5,1,26,1
